S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Extension of Date,Date,,1,ICICI BANK,22-Aug-2023 11:00 AM,11-Sep-2023 11:00 AM,22-Aug-2023 11:00 AM,09-Sep-2023 05:00 PM,22-Aug-2023 11:00 AM ,01-Sep-2023 05:00 PM ,22-Aug-2023 11:00 AM,09-Sep-2023 05:00 PM,Municipal Bodies||Barpali NAC,EOBRP/02/2023-24,2023_ORULB_92824_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"9,421",Yes,percentage,1.0%,Nil,Nil,Construction of Paver Road over Kutcha Road from Ajit Dash to Pradeep Sahu in ward no.02 ( including Periodical Maintenance of 3 Years),Construction of Paver Road over Kutcha Road,Please refer Tender documents. ,NA ,"9,42,127",Civil Works - Roads,NA ,Tender,120.0,60.0,Barpali,768029.0,NA ,NA ,NA ,"Office of the E.O, Barpali NAC",No ,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,"4,000",0.0,Nil,Nil,No,"Executive Officer, NAC Barpali","Office of the E.O, Barpali NAC",AOC,Municipal Bodies||Barpali NAC,2023_ORULB_92824_9,EOBRP/02/2023-24,Construction of Paver Road over Kutcha Road from Ajit Dash to Pradeep Sahu in ward no.02 ( including Periodical Maintenance of 3 Years),1.0,2245613.0,TIKELAL MAHATTAM,INR,"942,103","Chairman, NAC Barpali",Internal,"Chairperson, Executive Officer, Addl. Tahasildar, Sub-Treasury Officer, Municipal Engineer",Bhuban Kumar Satpathy,11-Oct-2023 11:59 AM,techsummary_451046.pdf (534.08 KB),06-Nov-2023,"INR 942,103",60.0,Bhuban Kumar Satpathy,21-Nov-2023 10:25 AM,AOC9.pdf (258.00 KB),WORK ORDER ISSUED,"Chairman, NAC Barpali",Internal,"Chairperson, Executive Officer, Addl. Tahasildar, Sub-Treasury Officer, Municipal Engineer",Bhuban Kumar Satpathy,19-Oct-2023 04:06 PM,finsummary_451046.pdf (534.08 KB),Finance,Tender successfully open,Bhuban Kumar Satpathy,11-Sep-2023 12:53 PM,,BOQ Comparative Chart,1,2245634,Abhilash Padhan,08-Sep-2023 08:36 PM,Rejected-AOC,2ND LOWEST,21-Nov-2023 10:25 AM,AOC
,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"BIDCOST, EMD, PAN, GSTN, NO RELATION CERTIFICATE, AFFIDAVIT, REGISTRATION CERTIFICATE etc asper DTCN",,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2245613,TIKELAL MAHATTAM,08-Sep-2023 09:02 PM,Accepted-AOC,1ST LOWEST,21-Nov-2023 10:25 AM,AOC
