Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
01-Sep-2023 10:00 AM,12-Sep-2023 10:00 AM,01-Sep-2023 10:00 AM,11-Sep-2023 05:00 PM,01-Sep-2023 10:00 AM ,08-Sep-2023 05:00 PM ,01-Sep-2023 10:00 AM,11-Sep-2023 05:00 PM,"E.E. L.I. Division, Sambalpur","E.E. L.I. Division, Sambalpur, Binakhandi",1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender cost, GST Registration Certificate, PAN, Contractor RC Affidavits, undertakings and any other",Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Sambalpur,EEOLICSBP-07/2023-24,2023_OLIC_93500_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"13,527",Yes,percentage,1.0%,Nil,Nil,Revival of Lariapali RL Project under Bamra Block in Sambalpur District,Revival of LariapaliI RL Project under Bamra Block in Sambalpur District,Please refer Tender documents. ,NA ,"13,52,679",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,Bamra,768221.0,NA ,NA ,NA ,"O/o E.E. L.I. Division, Sambalpur",No ,No,"6,000",0.0,Nil,Nil,No,AOC,04-Nov-2023,"INR 1,149,912.59",90.0,Pradeep Kumar Swain,04-Nov-2023 03:33 PM,Tcn0708.pdf (607.00 KB),Agreement Done,1.0,2247895.0,"M/s. MAA KALI HARDWARE, PROPRIETOR- SATISH MAHAKUL",INR,"1,149,912.59",Pradeep Kumar Swain,Internal,"Niranjan Naik, Rabindranath Nayak, Manoj Kumar Mishra",Pradeep Kumar Swain,04-Nov-2023 03:32 PM,finsummary_456295.pdf (422.85 KB),Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Sambalpur,2023_OLIC_93500_8,EEOLICSBP-07/2023-24,Revival of Lariapali RL Project under Bamra Block in Sambalpur District,Finance,Tender Open,Pradeep Kumar Swain,12-Sep-2023 11:50 AM,finance_456295.pdf,BOQ Comparative Chart,1,2247496,MAHAKUL CONSTRUCTION,10-Sep-2023 10:58 PM,Rejected-AOC,Not Award of Contract,04-Nov-2023 03:34 PM,Pradeep Kumar Swain,Internal,"Niranjan Naik, Rabindranath Nayak, Manoj Kumar Mishra",Pradeep Kumar Swain,23-Sep-2023 11:25 AM,techsummary_456295.pdf (582.85 KB),AOC
,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2247895,"M/s. MAA KALI HARDWARE, PROPRIETOR- SATISH MAHAKUL",11-Sep-2023 01:15 AM,Accepted-AOC,Award of Contract,04-Nov-2023 03:34 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2249086,PURNACHANDRA SAHOO,11-Sep-2023 02:54 PM,Rejected-AOC,Not Award of Contract,04-Nov-2023 03:34 PM,,,,,,,AOC
