S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
1.0,ICICI BANK,"13,971",Yes,percentage,1.0%,Nil,Nil,25-Aug-2023 10:00 AM,07-Sep-2023 11:00 AM,25-Aug-2023 10:00 AM,06-Sep-2023 05:00 PM,25-Aug-2023 10:00 AM ,05-Sep-2023 05:00 PM ,25-Aug-2023 10:00 AM,06-Sep-2023 05:00 PM,14-Sep-2023 03:00 PM,1.0,Date Change,Date,,"Executive Engineer, L.I. Division, Bargarh","O/o the Executive Engineer, L.I. Division, Bargarh","6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"Tender cost, GST Registration Certificate, PAN, Contractor RC Affidavit, undertaking and as per DTCN",Execution of work for Revival of Kanheipali-II L.I. Project under Ambabhona Block in Bargarh District,Irrigation work,Please refer Tender documents. ,NA ,"13,97,111",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,Bargarh,768028.0,NA ,NA ,NA ,"O/o the Executive Engineer, L.I. Division, Bargarh",No ,No,Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Bargarh,OLIC/BGH-06/2023-24,2023_OLIC_93165_22,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,S N Tripathy,Internal,"S Rout, R C Beshra",Surya Narayan Tripathy,14-Sep-2023 12:05 PM,14-Sep-2023 03:00 PM,techsummary_453860.pdf (186.06 KB),Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Bargarh,2023_OLIC_93165_22,OLIC/BGH-06/2023-24,Execution of work for Revival of Kanheipali-II L.I. Project under Ambabhona Block in Bargarh District,1.0,2232075.0,KHARABELA KHAMARI,INR,"1,187,684",Technical,Open Technical Bid,SRIKANTA ROUT,07-Sep-2023 06:12 PM,,1,2224837,Bolli Shyam Babu,03-Sep-2023 06:20 AM,Rejected-Finance,Unsuccessful Bidder,06-Nov-2023 05:26 PM,Finance,Open financial bid,SRIKANTA ROUT,14-Sep-2023 06:16 PM,,BOQ Comparative Chart,07-Nov-2023,"INR 1,187,684",90.0,Surya Narayan Tripathy,07-Nov-2023 01:16 PM,Kanheipali.pdf (388.00 KB),Awarded,S N Tripathy,Internal,"S ROUT, R C BESHRA",Surya Narayan Tripathy,06-Nov-2023 05:26 PM,finsummary_453860.pdf (177.76 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,2.0,Change in item of BOQ,Other,,,,,,,,,2.0,Finance,.xls,Bill of Quantity (BOQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2232075,KHARABELA KHAMARI,04-Sep-2023 07:46 AM,Accepted-AOC,Awarded,07-Nov-2023 01:17 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2239900,M/S PRATIBHA CONSTRUCTION,06-Sep-2023 04:57 PM,Rejected-Finance,Unsuccessful Bidder,06-Nov-2023 05:26 PM,,,,,,,,,,,,,,,,,,,,AOC
