Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Bargarh,OLIC/BGH-08/2023-24,2023_OLIC_94711_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Executive Engineer, L.I. Division, Bargarh","O/o the Executive Engineer, L.I. Division, Bargarh",1.0,ICICI BANK,Execution of work for Revival of Karla-I L.I. Project under Ambabhona Block in Bargarh District,Irrigation work,Please refer Tender documents.  ,NA ,"11,17,254",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,Bargarh,768028.0,NA ,NA ,NA ,"O/o the Executive Engineer, L.I. Division, Bargarh",No ,No,"6,000",0.0,Nil,Nil,No,25-Sep-2023 10:00 AM,04-Oct-2023 11:00 AM,25-Sep-2023 10:00 AM,03-Oct-2023 05:00 PM,25-Sep-2023 10:00 AM ,03-Oct-2023 04:00 PM ,25-Sep-2023 10:00 AM,03-Oct-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender cost, GST Registration Certificate, PAN, Contractor RC Affidavit, undertaking and as per DTCN","11,173",Yes,percentage,1.0%,Nil,Nil,AOC,06-Nov-2023,"INR 1,117,254",90.0,Surya Narayan Tripathy,06-Nov-2023 01:49 PM,01.pdf (187.00 KB),Awarded,1.0,2276868.0,M/S SAI BALAJI CONSTRUCTION,INR,"1,117,254",Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Bargarh,2023_OLIC_94711_1,OLIC/BGH-08/2023-24,Execution of work for Revival of Karla-I L.I. Project under Ambabhona Block in Bargarh District,S N Tripathy,Internal,"S Rout, R C Beshra",Surya Narayan Tripathy,06-Nov-2023 12:38 PM,finsummary_463715.pdf (470.64 KB),Finance,Open,SRIKANTA ROUT,04-Oct-2023 12:01 PM,,BOQ Comparative Chart,S N Tripathy,Internal,"S Rout, R C Beshra",Surya Narayan Tripathy,06-Nov-2023 12:20 PM,techsummary_463715.pdf (186.06 KB),1,2277645,KHARABELA KHAMARI,03-Oct-2023 01:43 PM,Rejected-Finance,Unsuccessful Bidder,06-Nov-2023 12:38 PM,AOC
,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity (BOQ),,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2277448,M/S PRATIBHA CONSTRUCTION,03-Oct-2023 04:22 PM,Rejected-Finance,Unsuccessful Bidder,06-Nov-2023 12:38 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2276868,M/S SAI BALAJI CONSTRUCTION,03-Oct-2023 04:10 PM,Accepted-AOC,Awarded,06-Nov-2023 01:49 PM,AOC
