Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
"Chairperson,President",Internal,"Municipal Engineer,CT G.S.T officer Baripada,Tahasildar Baripada,Executive officer Baripada",Basanta Kumar Sethi,17-Nov-2023 10:59 AM,techsummary_444106.pdf,17-Nov-2023,"INR 1,307,347",60.0,Basanta Kumar Sethi,17-Nov-2023 11:17 AM,Workorder.pdf,Finance,"Two bidders have participated, hence the documents of both the bidders have been accepted, which will be put up before the tender committee foe finalization of technical and financial bid",Basanta Kumar Sethi,04-Aug-2023 05:14 PM,finance_444106.pdf,"Chairperson, President",Internal,"Municipal Engineer,CT G.S.T Officer Baripada.Tahasildar Baripada,Executive officer Baripada",Basanta Kumar Sethi,17-Nov-2023 11:14 AM,finsummary_444106.pdf,Municipal Bodies||Baripada Municipality,2023_ORULB_90641_69,BPDM-2 OF 2023-2024,Construction of Compound wall for existing Animal Birth Control building,AOC,"7,080",0.0,Nil,Nil,No,"Executive Officer, Baripada Municipality, Baripada","Executive Officer, Baripada Municipality, Baripada",Construction of Compound wall for existing Animal Birth Control building,Construction of Compound wall,Please refer Tender Documents ,NA ,,Civil Works - Others,NA ,Tender,120.0,60.0,"Baripada Municipality, Baripada",757001.0,NA ,NA ,NA ,"Office of the Baripada Municipality, Baripada",No ,No,Municipal Bodies||Baripada Municipality,BPDM-2 OF 2023-2024,2023_ORULB_90641_69,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"11,100",Yes,fixed,,Nil,Nil,15-Jul-2023 11:00 AM,31-Jul-2023 11:30 AM,15-Jul-2023 11:00 AM,29-Jul-2023 05:00 PM,NA ,NA ,15-Jul-2023 11:00 AM,29-Jul-2023 05:00 PM,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"T.P.cost,E.M.D remitted online,PAN, GST certificate,Labour License,R.C.,Affidavit and as perDTCN",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.xls,BOQ,AOC
