Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Finance,opened,SATYASAMPARNA ROUT,26-Jul-2023 05:34 PM,finance_442677.pdf,BOQ Comparative Chart,1.0,2179148.0,JANI VENKATA RAO BAURI,INR,"777,019.19",Municipal Bodies||Gunupur Municipal Council,2023_ORULB_90286_20,GUN-MUN-58/2023-24,CONSTRUCTION OF DRAIN FROM GURUDEV NAGAR TO BACK SIDE OF EO QUARTER IN WARD NO 06,CHAIRPERSON,Internal,"CHAIRPERSON, EXECUTIVE OFFICER, ASST. ENGINEER, ASST. COLLECTOR, PROGRAME MANAGER",SATYASAMPARNA ROUT,10-Oct-2023 09:57 PM,finsummary_442677.pdf (258.83 KB),Chairperson,Internal,"CHAIRPERSON, EXECUTIVE OFFICER, ASST. ENGINEER, ASST. COLLECTOR, PROGRAME MANAGER",SATYASAMPARNA ROUT,10-Oct-2023 09:49 PM,techsummary_442677.pdf (258.83 KB),12-Nov-2023,"INR 820,505.655",120.0,SATYASAMPARNA ROUT,12-Nov-2023 05:56 PM,20a.pdf (1947.00 KB),CONSTRUCTION OF DRAIN FROM GURUDEV NAGAR TO BACK SIDE OF EO QUARTER IN WARD NO 06,1,2177911,Anil Kumar Bishoyi,16-Jul-2023 03:57 PM,Rejected-Finance,EXCESS QUOTED AMOUNT,10-Oct-2023 09:57 PM,AOC,Municipal Bodies||Gunupur Municipal Council,GUN-MUN-58/2023-24,2023_ORULB_90286_20,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,EXECUTIVE OFFICER GUNUPUR MUNICIPALITY,EXECUTIVE OFFICER GUNUPUR MUNICIPALITY,1.0,ICICI BANK,CONSTRUCTION OF DRAIN FROM GURUDEV NAGAR TO BACK SIDE OF EO QUARTER IN WARD NO 06,DRAIN,Please refer Tender documents. ,NA ,"9,68,196",Civil Works - Others,NA ,Tender,90.0,120.0,GUNUPUR,765022.0,NA ,NA ,NA ,GUNUPUR,No ,No,"4,000",0.0,Nil,Nil,No,"9,682",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.xls,BILL OF QUANTITY,06-Jul-2023 10:00 AM,20-Jul-2023 11:00 AM,06-Jul-2023 10:00 AM,19-Jul-2023 05:00 PM,06-Jul-2023 10:00 AM ,19-Jul-2023 05:00 PM ,06-Jul-2023 10:00 AM,19-Jul-2023 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2180569,BALAJI PANIGRAHI,19-Jul-2023 09:35 AM,Not Admitted-Fee/PreQual/Technical/Finance,Others-EMD NOT DEPOSITED,26-Jul-2023 05:34 PM,AOC,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"LICENSE, PAN, GSTIN, AFFIDEVIT AND NO RALATION CERTIFICATE AND AS PER DTCN",,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2178549,CHINNARI VENKATA KRISHNA RAO,16-Jul-2023 12:25 PM,Not Admitted-Fee/PreQual/Technical/Finance,Others-INVALID GST,26-Jul-2023 05:34 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2179243,CH. NANDIKESWAR RAO,17-Jul-2023 05:23 PM,Not Admitted-Fee/PreQual/Technical/Finance,Others-INVALID GST,26-Jul-2023 05:34 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2179148,JANI VENKATA RAO BAURI,17-Jul-2023 03:10 PM,Accepted-AOC,AFTER CONSIDIERING OF 10 PERCENT PRICE PREFRENCE BEING SC/ST CONTRACTORS HE BECAME L1 CATOGORIS,12-Nov-2023 06:03 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2178769,K RAMA KRISHNA,17-Jul-2023 08:51 AM,Rejected-Finance,EXCESS QUOTED AMOUNT,10-Oct-2023 09:57 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2177100,RAMA CHANDRA PANDA,17-Jul-2023 07:43 PM,Rejected-Finance,EXCESS QUOTED AMOUNT,10-Oct-2023 09:57 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2180996,SRIKANT KUMAR RATH,19-Jul-2023 01:39 PM,Rejected-Finance,AFTER CONSIDERING10 PERCENT PRICE PREFERENCE TO ST CONTRACTORS PARICIPATED IN THE BID AND EVALUTING OF RATE YOUR QUTED AMOUNT IS EXCESS THAN THE SC ST BIDDER,10-Oct-2023 09:57 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
