Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB-DIVN-DHENKANAL,SE DKL (R and B) 19/ 2023-24,2023_EICCL_93990_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,08-Sep-2023 10:00 AM,22-Sep-2023 11:00 AM,08-Sep-2023 10:00 AM,21-Sep-2023 05:00 PM,NA ,NA ,08-Sep-2023 10:00 AM,21-Sep-2023 05:00 PM,SE Dhenkanal R and B Division Dhenkanal,SE Dhenkanal R and B Division Dhenkanal,"Construction of Security Cabin and Waiting Lounge inside campus of Odisha Adarsha Vidyalaya at Jantaribola, Kamakhyanagar in the District of Dhenkanal for the year 2023-24","Construction of Security Cabin and Waiting Lounge inside campus of Odisha Adarsha Vidyalaya at Jantaribola, Kamakhyanagar in the District of Dhenkanal for the year 2023-24",Please refer Tender documents ,NA ,"6,59,359",Civil Works - Buildings,NA ,Tender,90.0,120.0,Dhenkanal,759001.0,NA ,NA ,NA ,SE Dhenkanal R and B Division Dhenkanal,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,GSTIN EMD PAN Valid RC Affidavit other documents as per DTCN,"6,600",Yes,fixed,,Nil,Nil,AOC,SE Dhenkanal Division,Internal,Sr DAO Dhenkanal AEE Estr Dhenkanal JE Estr Dhenkanal,JAYANTA PRASAD NAIK,11-Nov-2023 06:24 PM,techsummary_459822.pdf (25.12 KB),1.0,2264797.0,Rajesh Roshan Behera,INR,"560,521",EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB-DIVN-DHENKANAL,2023_EICCL_93990_2,SE DKL (R and B) 19/ 2023-24,"Construction of Security Cabin and Waiting Lounge inside campus of Odisha Adarsha Vidyalaya at Jantaribola, Kamakhyanagar in the District of Dhenkanal for the year 2023-24",1,2259314,DILLIP KUMAR SAHOO,18-Sep-2023 10:40 AM,Rejected-AOC,Disqualify in transparent lottery,11-Nov-2023 08:50 PM,11-Nov-2023,"INR 659,359",120.0,JAYANTA PRASAD NAIK,11-Nov-2023 08:50 PM,Securitycabin_Jantaribol.pdf (431.00 KB),Agreement on dt.30.10.2023,SE Dhenkanal Division,Internal,Sr DAO Dhenkanal AEE Estr JE Estr,JAYANTA PRASAD NAIK,11-Nov-2023 06:43 PM,finsummary_459822.pdf (25.12 KB),Finance,opened,JAYANTA PRASAD NAIK,22-Sep-2023 07:57 PM,finance_459822.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,AOC,,,,,,,,,,,,,,,,2,2259778,KUNILATA BISWAL,18-Sep-2023 11:58 AM,Rejected-AOC,Disqualify in transparent lottery,11-Nov-2023 08:50 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,3,2264797,Rajesh Roshan Behera,21-Sep-2023 02:20 PM,Accepted-AOC,Work has been awarded,11-Nov-2023 08:50 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,4,2263791,RASHMITA ROUT,21-Sep-2023 09:29 AM,Rejected-AOC,Disqualify in transparent lottery,11-Nov-2023 08:50 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,5,2261358,SUSHANT KUMAR SAHOO,19-Sep-2023 12:09 PM,Rejected-AOC,Disqualify in transparent lottery,11-Nov-2023 08:50 PM,,,,,,,,,,,,,,,,,,,,AOC
