S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,"COMMISSIONER, SMC, SAMBALPUR","NEW OFFICE BUILDING, SMC,DURGAPALI,SAMBALPUR","6,000",0.0,Nil,Nil,No,18-Aug-2023 12:30 PM,29-Aug-2023 11:00 AM,18-Aug-2023 12:30 PM,28-Aug-2023 05:00 PM,NA ,NA ,18-Aug-2023 12:30 PM,28-Aug-2023 05:00 PM,Construction of Paver Block Road from R.M.C. main Road to Md. Kalan godown via Bhabesh Dandapat house at Satyananda Marga in Ward No. -14.,Construction of Paver Block Road from R.M.C. main Road to Md. Kalan godown via Bhabesh Dandapat house at Satyananda Marga in Ward No. -14.,Please refer Tender documents. ,NA ,"14,41,241",Civil Works - Others,NA ,Tender,90.0,60.0,SAMBALPUR MUNICIPAL CORPORATION,786006.0,NA ,NA ,NA ,"SAMBALPUR MUNICIPAL CORPORATION, SAMBALPUR",No ,No,Municipal Bodies||Sambalpur Municipal Corporation,12/SMC_SBP/2023-24,2023_ORULB_92557_43,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"14,412",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN",AOC,30-Nov-2023,"INR 1,441,241",60.0,PADMINI MEHER,30-Nov-2023 04:13 PM,12-43.pdf (3141.00 KB),successful,1,2218319,GANESH KUMAR AGRAWAL,28-Aug-2023 12:11 PM,Rejected-Technical,unsucessful,30-Nov-2023 04:09 PM,ANANYA DAS Committee Chairperson / Co-ordinator,Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",PADMINI MEHER,30-Nov-2023 04:10 PM,techsummary_449621.pdf (3140.94 KB),ANANYA DAS Committee Chairperson / Co-ordinator,Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",PADMINI MEHER,30-Nov-2023 04:12 PM,finsummary_449621.pdf (3140.94 KB),Municipal Bodies||Sambalpur Municipal Corporation,2023_ORULB_92557_43,12/SMC_SBP/2023-24,Construction of Paver Block Road from R.M.C. main Road to Md. Kalan godown via Bhabesh Dandapat house at Satyananda Marga in Ward No. -14.,1.0,2220667.0,SRI AJIT KUMAR HOTA,INR,"1,441,241",Finance,ok,Vedbhushan .,12-Sep-2023 01:34 PM,finance_449621.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,AOC,,,,,,,,2,2221785,SAROJ SETH,28-Aug-2023 03:42 PM,Rejected-Technical,unsucessful,30-Nov-2023 04:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,2220667,SRI AJIT KUMAR HOTA,28-Aug-2023 02:11 PM,Accepted-AOC,successful,30-Nov-2023 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
