Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Municipal Bodies||Gunupur Municipal Council,GUN-MUN-60/2023-24,2023_ORULB_93760_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,CONSTRUCTION OF ROAD FROM HALADIA NALA TO CT SCHOOL IN WARD NO 04,CONSTRUCTION OF ROAD FROM HALADIA NALA TO CT SCHOOL IN WARD NO 04,Please refer Tender documents. ,NA ,"30,51,977",Civil Works - Roads,NA ,Tender,90.0,70.0,GUNUPUR,765022.0,NA ,NA ,NA ,GUNUPUR MUNICIPALITY,No ,No,EXECUTIVE OFFICER GUNUPUR MUNICIPALITY,EXECUTIVE OFFICER GUNUPUR MUNICIPALITY,1.0,Fee/PreQual/Technical/Finance,.pdf,"LICENSE,GSTIN,PAN,AFFIDAVIT,NO RELATION CERTIFICATE AND AS PER DTCN","6,000",0.0,Nil,Nil,No,04-Sep-2023 10:00 AM,18-Sep-2023 11:00 AM,04-Sep-2023 10:00 AM,16-Sep-2023 05:00 PM,NA ,NA ,04-Sep-2023 10:00 AM,16-Sep-2023 05:00 PM,"30,520",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,AOC,1.0,2259073.0,Allapa Ganapati Rao,INR,"2,198,716.49",Municipal Bodies||Gunupur Municipal Council,2023_ORULB_93760_4,GUN-MUN-60/2023-24,CONSTRUCTION OF ROAD FROM HALADIA NALA TO CT SCHOOL IN WARD NO 04,"Chairperson,Gunupur Municipality",Internal,"CHAIRPERSON,GUNUPUR MUNICIPALITY, EXECUTIVE OFFICER, GUNUPUR MUNICIPALITY, ASST. ENGINEER, GUNUPUR MUNICIPALITY, ASST. COLLECTOR AND OTHER MEMBER",SATYASAMPARNA ROUT,02-Nov-2023 10:57 PM,techsummary_458223.pdf (713.21 KB),16-Nov-2023,"INR 2,586,421.133",70.0,SATYASAMPARNA ROUT,16-Nov-2023 08:23 PM,4.pdf (3100.00 KB),CONSTRUCTION OF ROAD FROM HALADIA NALA TO CT SCHOOL IN WARD NO 04,"Chairperson,Gunupur Municpality",Internal,"CHAIRPERSON,GUNUPUR MUNICIPALITY, EXECUTIVE OFFICER, GUNUPUR MUNICIPALITY, ASST. ENGINEER, GUNUPUR MUNICIPALITY, ASST. COLLECTOR AND OTHER MEMBER",SATYASAMPARNA ROUT,02-Nov-2023 11:02 PM,finsummary_458223.pdf (211.99 KB),Finance,OPENED,Biswanath Saraka,04-Oct-2023 03:57 PM,finance_458223.pdf,BOQ Comparative Chart,1,2259073,Allapa Ganapati Rao,16-Sep-2023 04:57 PM,Accepted-AOC,L1 IN LOTTERY PROCESS,16-Nov-2023 08:25 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2258480,BISWANATH MOHANTY,16-Sep-2023 12:34 PM,Rejected-Finance,DUE TO EXCESS QUOTED VALUE,02-Nov-2023 11:02 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2258124,DILLESWAR JOGI,16-Sep-2023 09:22 AM,Rejected-Finance,DUE TO EXCESS QUOTED VALUE,02-Nov-2023 11:02 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2258481,PASPUREDDY SUGRI (SC),16-Sep-2023 03:35 PM,Not Admitted-Fee/PreQual/Technical/Finance,Others-GST SUSPENDED,04-Oct-2023 03:57 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2258501,RAMA CHANDRA PANDA,16-Sep-2023 12:48 PM,Rejected-Finance,L2 in lottery process,02-Nov-2023 11:02 PM,AOC
