Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
16-Aug-2023 11:00 AM,25-Aug-2023 11:00 AM,16-Aug-2023 11:00 AM,24-Aug-2023 05:00 PM,16-Aug-2023 11:00 AM ,23-Aug-2023 05:00 PM ,16-Aug-2023 11:00 AM,24-Aug-2023 05:00 PM,Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Subarnapur,OLIC-SNP-01-2023-24,2023_OLIC_92372_22,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Executive Engineer,O/o the Executive Engineer Near Royal Field Sonepur,1,ICICI BANK,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,,GST,GST Challan,Tender Cost, EMD Challan, License, Affidavits and Jointventure As per DTCN.",Installation and energisation of Bhursapali- l (Revial) LIPs under Sonepur Block in Subarnapur District,Installation and energisation of Bhursapali- l (Revial) LIPs under Sonepur Block in Subarnapur District,Please refer to the DTCN. ,NA ,"16,95,894",Civil Works - Others,Lift Irrigation Project (Revival) ,Tender,60.0,90.0,Sonepur,767017.0,NA ,NA ,NA ,Sonepur,No ,No,"16,959",Yes,fixed,,Nil,Nil,AOC,Executive Engineer,Internal,,Prafula Kumar Behara,12-Nov-2023 05:16 PM,techsummary_448302.pdf (97.45 KB),1.0,2212667.0,SARAT CHANDRA MAHAPATRA,INR,"1,901,297",Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Subarnapur,2023_OLIC_92372_22,OLIC-SNP-01-2023-24,Installation and energisation of Bhursapali- l (Revial) LIPs under Sonepur Block in Subarnapur District,1,2210146,M/S PRADHAN CONSTRUCTION PROP SASMITA PRADHAN,24-Aug-2023 12:14 PM,Rejected-AOC,Not selected,22-Nov-2023 08:46 AM,22-Nov-2023,"INR 1,901,297",90.0,Prafula Kumar Behara,22-Nov-2023 08:46 AM,AOCELECT.PDF (504.00 KB),Executive Engineer,Internal,,Prafula Kumar Behara,13-Nov-2023 10:46 PM,finsummary_448302.pdf (97.45 KB),Finance,Opened,Prafula Kumar Behara,19-Sep-2023 09:29 PM,finance_448302.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2,2212667,SARAT CHANDRA MAHAPATRA,24-Aug-2023 01:12 PM,Accepted-AOC,selected,22-Nov-2023 08:46 AM,,,,,,,,,,,,,,,,,,,AOC
