Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
17-Oct-2023,"INR 201,695",90.0,Dillip Kumar Behera,03-Nov-2023 04:36 PM,1.pdf (235.00 KB),Finance,OK,Ashok Kumar Dalabehera,10-Aug-2023 11:40 AM,finance_441551.pdf,BOQ Comparative Chart,SMT PUNAM PRIYADARSHINEE,Internal,,Dillip Kumar Behera,12-Oct-2023 10:17 AM,finsummary_441551.pdf (238.85 KB),1,2175819,HARAPRIYA SAHOO,11-Jul-2023 03:26 PM,Accepted-AOC,OK,03-Nov-2023 04:38 PM,Municipal Bodies||Daspalla NAC,2023_ORULB_89922_1,NAC-Daspalla/ 01/2023-24,Supply Fitting and Fixing of M.S Grill at MCC in Ward no. 01 of NAC Daspalla,1.0,2175819.0,HARAPRIYA SAHOO,INR,"201,695",PUNAM PRIYADARSHINEE,Internal,,Ashok Kumar Dalabehera,10-Aug-2023 11:42 AM,techsummary_441551.pdf (3871.32 KB),AOC,1,ICICI BANK,"2,380",Yes,fixed,,Nil,Nil,29-Jun-2023 12:00 PM,13-Jul-2023 11:00 AM,29-Jun-2023 12:00 PM,12-Jul-2023 05:00 PM,NA ,NA ,29-Jun-2023 12:00 PM,12-Jul-2023 05:00 PM,Supply Fitting and Fixing of M.S Grill at MCC in Ward no. 01 of NAC Daspalla,Supply Fitting and Fixing of M.S Grill at MCC in Ward no. 01 of NAC Daspalla,Please refer Tender documents. ,NA ,"2,38,000",Civil Works - Roads,NA ,Tender,90.0,90.0,DASPALLA,752084.0,NA ,NA ,NA ,NAC OFFICE DASPALLA,No ,No,Municipal Bodies||Daspalla NAC,NAC-Daspalla/ 01/2023-24,2023_ORULB_89922_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"2,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,EXECUTIVE OFFICER NAC DASPALLA,EXECUTIVE OFFICER NAC DASPALLA,AOC
,,,,,,,,,,,,,,,,,,2,2176151,PRAKASH MOHAPATRA,12-Jul-2023 12:23 AM,Rejected-Finance,EXCESS,12-Oct-2023 10:17 AM,,,,,,,,,,,,,,,,AOC,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,ALL TENDER DOCUMENTS,,,AOC
