Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"11,800",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"Registration Certificate,PAN,GST,EPF,Experience,Affidavits and all other document as per DTCN",1.0,ICICI BANK,"4,88,371",No,fixed,,Nil,Nil,CGM PC,"IDCO Tower, Janpath, Bhubaneswar",Construction of SFRC/ RCC Pre-Cast Compound Wall around Ac.186.53 land at Bolang under land bank scheme in the district of Balasore.,Construction of SFRC/ RCC Pre-Cast Compound Wall around Ac.186.53 land at Bolang under land bank scheme in the district of Balasore.,Please refer Tender documents. ,NA ,"4,88,37,348",Civil Works - Others,SFRC/RCC Pre-Cast Compound Wall ,Tender,120.0,120.0,"Bolanga, Balasore",756024.0,NA ,NA ,NA ,"IDCO Tower, Janpath, Bhubaneswar",No ,No,IDCO||IDCO||IDCO,PC/EST/E-48/2023-24,2023_IDCO_90434_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,06-Jul-2023 05:00 PM,24-Jul-2023 11:30 AM,06-Jul-2023 05:00 PM,21-Jul-2023 05:00 PM,06-Jul-2023 05:00 PM ,19-Jul-2023 05:00 PM ,06-Jul-2023 05:00 PM,21-Jul-2023 05:00 PM,22-Aug-2023 11:00 AM,1.0,Technical Bid,Technical Bid,,AOC,21-Nov-2023,"INR 41,516,630",30.0,Debapriya Tripathy,21-Nov-2023 04:44 PM,agreement.pdf (603.00 KB),Finance,Financial bids have been opened.,Debapriya Tripathy,22-Aug-2023 11:29 AM,,BOQ Comparative Chart,1.0,2180877.0,Sanjaya Kumar Agrawal,INR,"41,516,630",CGM PC,Internal,CGM CIVIL CGM FINANCE,Debapriya Tripathy,27-Sep-2023 05:42 PM,finsummary_443093.pdf (465.26 KB),Technical,Technical bids have been opened,Debapriya Tripathy,24-Jul-2023 11:59 AM,technical_443093.pdf,IDCO||IDCO||IDCO,2023_IDCO_90434_1,PC/EST/E-48/2023-24,Construction of SFRC/ RCC Pre-Cast Compound Wall around Ac.186.53 land at Bolang under land bank scheme in the district of Balasore.,1,2182305,KAMALA AGRAWAL,20-Jul-2023 04:24 PM,Rejected-AOC,Lottery Winner-2,21-Nov-2023 04:51 PM,CGM PC,Internal,EE CIVIL OSD-TECH CGM PC,Debapriya Tripathy,21-Aug-2023 06:41 PM,22-Aug-2023 11:00 AM,techsummary_443093.pdf (254.36 KB),AOC
,,,,,2.0,Finance,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2181994,Karan Kumar Panda,21-Jul-2023 04:48 PM,Rejected-Technical,Disqualified,21-Aug-2023 06:41 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2178215,Rakesh kumar Nayak,15-Jul-2023 06:53 PM,Rejected-AOC,L-2 bidder,21-Nov-2023 04:51 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2180877,Sanjaya Kumar Agrawal,21-Jul-2023 03:02 PM,Accepted-AOC,Lottery Winner-1,21-Nov-2023 04:51 PM,,,,,,,,AOC
