EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"4,788",Yes,percentage,1.0%,Nil,Nil,"Executive Officer, NAC Barpali","Office of the E.O, Barpali NAC",Municipal Bodies||Barpali NAC,EOBRP/02/2023-24,2023_ORULB_92824_27,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of Paver Road over Kutcha Road from Lalu Singh to Dusmanta Barik in ward no.03( including Periodical Maintenance of 3 Years),Construction of Paver Road over Kutcha Road,Please refer Tender documents. ,NA ,"4,78,775",Civil Works - Roads,NA ,Tender,120.0,60.0,Barpali,768029.0,NA ,NA ,NA ,"Office of the E.O, Barpali NAC",No ,No,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,"2,000",0.0,Nil,Nil,No,1.0,Extension of Date,Date,,22-Aug-2023 11:00 AM,11-Sep-2023 11:00 AM,22-Aug-2023 11:00 AM,09-Sep-2023 05:00 PM,22-Aug-2023 11:00 AM ,01-Sep-2023 05:00 PM ,22-Aug-2023 11:00 AM,09-Sep-2023 05:00 PM,AOC,30-Oct-2023,"INR 778,790",60.0,Bhuban Kumar Satpathy,21-Nov-2023 01:27 PM,AOC27.pdf (292.00 KB),work order issued,1,2234596,BIBHUTI BHUSAN MISHRA,04-Sep-2023 03:43 PM,Accepted-AOC,1st lowest,21-Nov-2023 01:27 PM,"Chairman, NAC Barpali",Internal,"Chairperson, Executive Officer, Addl. Tahasildar, Sub-Treasury Officer, Municipal Engineer",Bhuban Kumar Satpathy,11-Oct-2023 11:37 AM,techsummary_451255.pdf (534.08 KB),Municipal Bodies||Barpali NAC,2023_ORULB_92824_27,EOBRP/02/2023-24,Construction of Paver Road over Kutcha Road from Lalu Singh to Dusmanta Barik in ward no.03( including Periodical Maintenance of 3 Years),"Chairman, NAC Barpali",Internal,"Chairperson, Executive Officer, Addl. Tahasildar, Sub-Treasury Officer, Municipal Engineer",Bhuban Kumar Satpathy,30-Oct-2023 08:38 AM,finsummary_451255.pdf (534.08 KB),Finance,Tender has successfully open,Bhuban Kumar Satpathy,11-Sep-2023 01:39 PM,,BOQ Comparative Chart,1.0,2234596.0,BIBHUTI BHUSAN MISHRA,INR,"778,790",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.pdf,"BIDCOST, EMD, PAN, GSTN, NO RELATION CERTIFICATE, AFFIDAVIT, REGISTRATION CERTIFICATE etc asper DTCN",,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,2234340,JAYAPRAKASH NAYAK,04-Sep-2023 02:04 PM,Rejected-AOC,2nd lowest,21-Nov-2023 01:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
