Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No.1,Bank Name,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, GST Registration Certificate, GSTIN, PAN and Other Documents.",24-Aug-2023 11:00 AM,04-Sep-2023 11:00 AM,24-Aug-2023 11:00 AM,02-Sep-2023 05:00 PM,NA ,NA ,24-Aug-2023 11:00 AM,02-Sep-2023 05:00 PM,"14,538",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,Construction of Paver Surface over Kutcha road from Jagannath sahu Res to Rasid Khan Res in Ward No 17,Please referee the Tender Documents,CIVIL WORK ,NA ,"14,53,801",Civil Works - Others,NA ,Tender,90.0,60.0,Nabarangpur,764059.0,NA ,NA ,NA ,Nabarangpur Municipality,No ,No,1.0,Corrigendum Regarding DTCN revised,Other,,Municipal Bodies||Nabarangpur Municipality,EONM-03/2023-24(51),2023_ORULB_92969_12,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Executive Officer,Nabarangpur Municipality","At -Nabarangpur Municipality, Nabarangpur.",1,ICICI BANK,AOC,Municipal Bodies||Nabarangpur Municipality,2023_ORULB_92969_12,EONM-03/2023-24(51),Construction of Paver Surface over Kutcha road from Jagannath sahu Res to Rasid Khan Res in Ward No 17,Sri. Kunu Nayak,Internal,"Chairman, ADM, Executive Officer, Municipal Engineer, Accountant",Upendra Kumar Nayak,03-Nov-2023 08:35 AM,finsummary_452488.pdf (1718.39 KB),Finance,All documents submitted as per bid,Upendra Kumar Nayak,03-Nov-2023 08:28 AM,,BOQ Comparative Chart,1.0,2231153.0,M/s SANGRAM KUMAR MOHAPATRA,INR,"1,453,801",1,2231712,KHIRASINDHU HARIJAN,02-Sep-2023 03:55 PM,Rejected-Finance,Disqualified,03-Nov-2023 08:35 AM,03-Nov-2023,"INR 1,453,801",60.0,Upendra Kumar Nayak,03-Nov-2023 08:36 AM,4066_NM_12.pdf (378.00 KB),Sri. Kunu Nayak,Internal,"Chairman, ADM, Executive Officer, Municipal Engineer, Accountant",Upendra Kumar Nayak,03-Nov-2023 08:31 AM,techsummary_452488.pdf (1718.38 KB),AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,2,2231153,M/s SANGRAM KUMAR MOHAPATRA,02-Sep-2023 12:45 PM,Accepted-AOC,Due to L1 bidder,03-Nov-2023 08:37 AM,,,,,,,,,,,,,AOC
