S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Extension of Date,Date,,Municipal Bodies||Barpali NAC,EOBRP/02/2023-24,2023_ORULB_92824_32,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,22-Aug-2023 11:00 AM,11-Sep-2023 11:00 AM,22-Aug-2023 11:00 AM,09-Sep-2023 05:00 PM,22-Aug-2023 11:00 AM ,01-Sep-2023 05:00 PM ,22-Aug-2023 11:00 AM,09-Sep-2023 05:00 PM,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,"6,000",0.0,Nil,Nil,No,"16,892",Yes,percentage,1.0%,Nil,Nil,"Executive Officer, NAC Barpali","Office of the E.O, Barpali NAC",Construction of Paver Road over Kutcha Road from Fitness Zone(GYM) to OTDC in ward no.05 ( including Periodical Maintenance of 3 Years),Construction of Paver Road over Kutcha Road,Please refer Tender documents. ,NA ,"16,89,168",Civil Works - Roads,NA ,Tender,120.0,60.0,Barpali,768029.0,NA ,NA ,NA ,"Office of the E.O, Barpali NAC",No ,No,AOC,30-Oct-2023,"INR 1,689,168",60.0,Bhuban Kumar Satpathy,21-Nov-2023 12:43 PM,AOC32.pdf (264.00 KB),work order issued,1,2237019,JITEN SUNA,05-Sep-2023 01:44 PM,Rejected-AOC,2nd lowest,21-Nov-2023 12:43 PM,"Chairman, NAC Barpali",Internal,"Chairperson, Executive Officer, Addl. Tahasildar, Sub-Treasury Officer, Municipal Engineer",Bhuban Kumar Satpathy,11-Oct-2023 11:21 AM,techsummary_451294.pdf (534.08 KB),Municipal Bodies||Barpali NAC,2023_ORULB_92824_32,EOBRP/02/2023-24,Construction of Paver Road over Kutcha Road from Fitness Zone(GYM) to OTDC in ward no.05 ( including Periodical Maintenance of 3 Years),"Chairman, NAC Barpali",Internal,"Chairperson, Executive Officer, Addl. Tahasildar, Sub-Treasury Officer, Municipal Engineer",Bhuban Kumar Satpathy,30-Oct-2023 08:42 AM,finsummary_451294.pdf (534.08 KB),Finance,Tender has successfully open,Bhuban Kumar Satpathy,11-Sep-2023 02:01 PM,,BOQ Comparative Chart,1.0,2236736.0,SHIBARATRI SETH (SC),INR,"1,689,168",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.pdf,"BIDCOST, EMD, PAN, GSTN, NO RELATION CERTIFICATE, AFFIDAVIT, REGISTRATION CERTIFICATE etc asper DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,2236736,SHIBARATRI SETH (SC),05-Sep-2023 12:54 PM,Accepted-AOC,1st lowest,21-Nov-2023 12:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
