Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,ok,Manas Kumar Dandapat,01-Sep-2023 03:46 PM,finance_453075.pdf,BOQ Comparative Chart,1,2225269,SUMATI SAHU,INR,"1,466,917",Municipal Bodies||Basudevpur Municipality,2023_ORULB_93068_14,BSPM-01-2023-24,CONSTRUCTION OF PAVER ROAD FROM BUDHIMANDARUNI THAKURANI TOWARDS BABULAL SAHOO HOUSE WARD 2,NIBEDITA BEHERA,Internal,"EO,ME,JE",Manas Kumar Dandapat,06-Nov-2023 02:07 PM,finsummary_453075.pdf (10275.71 KB),NIBEDITA BEHERA,Internal,"EO,ME,JE",Manas Kumar Dandapat,06-Nov-2023 12:06 PM,techsummary_453075.pdf (10275.71 KB),06-Nov-2023,"INR 1,466,917",30.0,Manas Kumar Dandapat,06-Nov-2023 03:58 PM,14.pdf (459.00 KB),OK,1,2226390,ANJALI PATRA,31-Aug-2023 11:31 AM,Accepted-AOC,OK,06-Nov-2023 03:59 PM,AOC,Municipal Bodies||Basudevpur Municipality,BSPM-01-2023-24,2023_ORULB_93068_14,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,EO,BASUDEVPUR MUNICIPALITY,25-Aug-2023 04:30 PM,01-Sep-2023 11:00 AM,25-Aug-2023 04:30 PM,31-Aug-2023 05:00 PM,NA ,NA ,25-Aug-2023 04:30 PM,31-Aug-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,1,ICICI BANK,"12,327",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,CONSTRUCTION OF PAVER ROAD FROM BUDHIMANDARUNI THAKURANI TOWARDS BABULAL SAHOO HOUSE WARD 2,CONSTRUCTION OF PAVER ROAD FROM BUDHIMANDARUNI THAKURANI TOWARDS BABULAL SAHOO HOUSE WARD 2,Please refer Tender documents. ,NA ,"12,32,703",Civil Works - Roads,NA ,Tender,90.0,30.0,BASUDEVPUR MUNICIPALITY,756125.0,NA ,NA ,NA ,BASUDEVPUR MUNICIPALITY,No ,No,AOC
,,,,,,2,2226390,ANJALI PATRA,INR,"1,613,609",,,,,,,,,,,,,,,,,,,,,,,,2,2225269,SUMATI SAHU,30-Aug-2023 05:47 PM,Accepted-AOC,OK,06-Nov-2023 03:59 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
