Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No.1,Bank Name,Tender Stage
Dharmananda Parida,Internal,"EXECUTIVE OFFICER,MUNICIPAL ENGINEER,JUNIOR ENGINEER,DEALING ASST.",Birendra Kumar Behera,07-Nov-2023 11:47 AM,techsummary_451989.pdf (19.33 KB),07-Nov-2023,"INR 414,233",40.0,Birendra Kumar Behera,07-Nov-2023 11:59 AM,1981.pdf (355.00 KB),TENDER VALUE OF THE WORK 414233.00,1.0,2228520.0,ANIL KUMAR SAHOO,01-Sep-2023 11:01 AM,Rejected-Finance,LOWEST TWO,07-Nov-2023 11:54 AM,Finance,OK,Birendra Kumar Behera,04-Sep-2023 10:36 AM,,BOQ Comparative Chart,1.0,2228456.0,DILESWAR GARANAYAK,INR,"414,233",Municipal Bodies||Kamakhyanagar NAC,2023_ORULB_92905_48,03/2023-24,"Construction of Paver Road leading from Purnachandra Sahu house towards Dushmanta Raichoudhary house in Ward No-10, Kamakhyanagar NAC",Dharmananda Parida,Internal,"EXECUTIVE OFFICER,MUNICIPAL ENGINEER,JUNIOR ENGINEER,DEALING ASST.",Birendra Kumar Behera,07-Nov-2023 11:54 AM,finsummary_451989.pdf (19.33 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, GST Registration Certificate, Labour Licences PAN and Other Documents","Construction of Paver Road leading from Purnachandra Sahu house towards Dushmanta Raichoudhary house in Ward No-10, Kamakhyanagar NAC","Construction of Paver Road leading from Purnachandra Sahu house towards Dushmanta Raichoudhary house in Ward No-10, Kamakhyanagar NAC",Please refer Tender documents. ,NA ,"4,14,233",Civil Works - Others,NA ,Tender,30.0,40.0,Kamakhyanagar NAC,759018.0,NA ,NA ,NA ,Kamakhyanagar NAC,No ,No,1.0,ADDITION OF SOME TERM AND CONDITION,Technical Bid,,23-Aug-2023 11:00 AM,02-Sep-2023 11:00 AM,23-Aug-2023 11:00 AM,01-Sep-2023 05:00 PM,NA ,NA ,23-Aug-2023 11:00 AM,01-Sep-2023 05:00 PM,Municipal Bodies||Kamakhyanagar NAC,03/2023-24,2023_ORULB_92905_48,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,142",Yes,percentage,1.0%,Nil,Nil,"2,000",0.0,Nil,Nil,No,"Executive Officer, Kamakhyanagar NAC","Executive Officer, Kamakhyanagar NAC",1.0,ICICI BANK,AOC
,,,,,,,,,,,,,2.0,2228456.0,DILESWAR GARANAYAK,01-Sep-2023 11:22 AM,Accepted-AOC,WAORK ORDER,07-Nov-2023 11:59 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Affidavit and other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
