Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Odisha Small Industries Corporation Ltd,OSIC/Constn./2023-2024/01,2023_OSIC_87601_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Construction of Boundary Wall ,Road And Drain At Kmrs (Jharanaghati) Nilagiri,Balasore.","Construction of Boundary Wall ,Road And Drain At Kmrs (Jharanaghati) Nilagiri,Balasore.",Please refer Tender documents. ,NA ,"1,23,22,800",Civil Works - Others,NA ,Tender,105.0,90.0,Cuttack,753000.0,NA ,NA ,NA ,"The Managing Director, OSIC Ltd., Khapuria, Mad",No ,No,"11,800",Nil,Nil,No,1.0,ICICI BANK,"The Managing Director, OSIC Ltd., Khapuria, Mad","The Managing Director, OSIC Ltd., Khapuria, Mad",1.0,Fee/PreQual/Technical,.pdf,"TENDER PAPER COST,EMD,GST,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online.","1,23,300",No,fixed,,Nil,Nil,06-Apr-2023 11:30 AM,21-Apr-2023 11:30 AM,06-Apr-2023 11:30 AM,20-Apr-2023 05:30 PM,06-Apr-2023 11:30 AM ,20-Apr-2023 05:30 PM ,06-Apr-2023 11:30 AM,20-Apr-2023 05:30 PM,30-May-2023 11:00 AM,AOC,1.0,2117672.0,ASISH KUMAR MOHANTY,INR,"13,060,936",29-Nov-2023,"INR 13,060,936",90.0,Susanta Kumar Behera,29-Nov-2023 12:26 PM,33.pdf (237.00 KB),Work Order,Finance,Two bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Amresh Rout,31-May-2023 01:10 PM,finance_433294.pdf,BOQ Comparative Chart,"The Managing Director, OSIC Ltd., Khapuria, Mad",Internal,"The Managing Director, OSIC Ltd., Khapuria, Mad",Amresh Rout,29-Nov-2023 12:23 PM,finsummary_433294.pdf (236.54 KB),Technical,Three bidders participated.BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified. One Bid rejected due to non-submission of documents.,Amresh Rout,29-May-2023 04:00 PM,technical_433294.pdf,Odisha Small Industries Corporation Ltd,2023_OSIC_87601_2,OSIC/Constn./2023-2024/01,"Construction of Boundary Wall ,Road And Drain At Kmrs (Jharanaghati) Nilagiri,Balasore.",1,2117926,AMIYA KUMAR JENA,20-Apr-2023 02:05 PM,Rejected-AOC,Rejected,29-Nov-2023 12:26 PM,"The Managing Director, OSIC Ltd., Khapuria, Mad",Internal,"The Managing Director, OSIC Ltd., Khapuria, Mad",Amresh Rout,29-May-2023 04:08 PM,30-May-2023 11:00 AM,techsummary_433294.pdf (155.19 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2117672,ASISH KUMAR MOHANTY,20-Apr-2023 11:25 AM,Accepted-AOC,Accepted,29-Nov-2023 12:26 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2116948,SOUMIT PANDA,20-Apr-2023 12:37 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,29-May-2023 04:00 PM,,,,,,,,AOC
