Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
"Superintending Engineer, P H Division, Balangir",Internal,"Superintending Engineer, Divisional Accounts Officer, Executive Engineer (Estimator)",Amrit Behera,26-Sep-2023 12:45 PM,26-Sep-2023 01:00 PM,techsummary_452829.pdf (577.50 KB),1,2223369,Electrosteel Castings Limited,04-Sep-2023 04:12 PM,Accepted-AOC,Awarded as per OPWD Cord,21-Nov-2023 06:31 PM,PHEO||PH Circle Bhawanipatna||PH Division Balangir,2023_PHEO_93047_1,SEPHBGR02/2023-24,Supply of ISI Marked DI K- 9 pipes for different pipe water supply projects under Deposit work of Titilagarh and Patnagarh MCH Building.,Technical,Opening Summary,Indrajit Sahu,07-Sep-2023 11:13 AM,technical_452829.pdf,Superintending Engineer,Internal,"Superintending Engineer, Divisional Account Officer, EE Estimator",Indrajit Sahu,21-Nov-2023 06:18 PM,finsummary_452829.pdf (1132.41 KB),1.0,2223369.0,Electrosteel Castings Limited,INR,"13,870,400",Finance,Financial bid opened,Indrajit Sahu,26-Sep-2023 01:18 PM,finance_452829.pdf,BOQ Comparative Chart,21-Nov-2023,"INR 12,611,387",60.0,Indrajit Sahu,21-Nov-2023 06:25 PM,WO.pdf (3278.00 KB),L1 Bidder has respond,AOC,1.0,Fee/PreQual/Technical,.pdf,"Tender paper cost, EMD, PAN, GSTIN, Constructor Registration Certificate, Experience Certificate,etc",Superintending Engineer,"Superintending Engineer, P.H. Division, Balangir",Supply of ISI Marked DI K- 9 pipes for different pipe water supply projects under Deposit work of Titilagarh and Patnagarh MCH Building.,Supply of ISI Marked DI K- 9 pipes for different pipe water supply projects under Deposit work of Titilagarh and Patnagarh MCH Building.,Please refer DTCN ,NA ,"1,26,11,387",Miscellaneous Goods,NA ,Tender,120.0,60.0,Balangir District,767001.0,NA ,NA ,NA ,"P.H. Division, Balangir",No ,No,"1,26,114",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,1.0,1st Corrigendum,Date,,"10,000",0.0,Nil,Nil,No,23-Aug-2023 02:00 PM,07-Sep-2023 11:00 AM,23-Aug-2023 02:00 PM,05-Sep-2023 05:00 PM,23-Aug-2023 02:00 PM ,02-Sep-2023 05:00 PM ,23-Aug-2023 02:00 PM,05-Sep-2023 05:00 PM,26-Sep-2023 01:00 PM,PHEO||PH Circle Bhawanipatna||PH Division Balangir,SEPHBGR02/2023-24,2023_PHEO_93047_1,Yes,National Competitive Bid,Item Rate,Goods,2.0,No,No,Online,No,No,No,AOC
,,,,,,,2,2214233,JINDAL SAW LIMITED,04-Sep-2023 03:43 PM,Rejected-AOC,Rejected as per OPWD code,21-Nov-2023 06:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,2222149,Tata Metaliks Limited,05-Sep-2023 04:21 PM,Rejected-AOC,Rejected as per OPWD code,21-Nov-2023 06:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,Bill of quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
