Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
06-Jun-2023 03:00 PM,26-Jun-2023 11:00 AM,06-Jun-2023 03:00 PM,22-Jun-2023 05:00 PM,NA ,NA ,06-Jun-2023 03:00 PM,22-Jun-2023 05:00 PM,BDO SATYABADI,PANCHYAT SAMITI SATYABADI,1.0,ICICI BANK,"Const. of Day Care Sub Center cum Health and wellness Center at Mathasahi, Sriramchandrapur.","Const. of Day Care Sub-Center cum Health and wellness Center at Mathasahi, Sriramchandrapur.",Please refer DTCN ,NA ,"38,75,313",Civil Works - Buildings,SUB CENTER ,Tender,180.0,180.0,SATYABADI,752014.0,NA ,NA ,NA ,PANCHYAT SAMITI SATYABADI,No ,No,"7,080",Nil,Nil,Yes,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD, PAN, GST, Registration Certificate , Experience Certificate etc","38,753",Yes,percentage,1.0%,Nil,Nil,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Puri||SATYABADI Block,BID NO.Satyabadi.01/2023-24,2023_ZPSAT_89663_2,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,1,2162383,Maa Dakhinakali Sanitary,17-Jun-2023 06:38 PM,Rejected-Finance,Stood as second lowest,09-Nov-2023 10:49 PM,09-Nov-2023,"INR 3,294,403.7",180.0,LOCHAN DAS,09-Nov-2023 11:09 PM,01.pdf (1313.00 KB),Sri RAMESH SETHI has won the transparent lottery system,BDO SATYABADI,Internal,,LOCHAN DAS,09-Nov-2023 10:49 PM,finsummary_440352.pdf (795.45 KB),Finance,All the documents of the 03 (three) no of bidders are downloaded successfully and further taken into evaluation.,AMRIT GAJENDRA,30-Jul-2023 10:54 PM,,BOQ Comparative Chart,BDO SATYABADI,Internal,,LOCHAN DAS,09-Nov-2023 10:31 PM,techsummary_440352.pdf (795.45 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Puri||SATYABADI Block,2023_ZPSAT_89663_2,BID NO.Satyabadi.01/2023-24,"Const. of Day Care Sub Center cum Health and wellness Center at Mathasahi, Sriramchandrapur.",1.0,2165719.0,RAMESH SETHI,INR,"3,294,403.7",AOC
,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,AOC,2,2165512,PRASANNAJIT MISHRA,22-Jun-2023 09:30 AM,Rejected-AOC,Lose the lottery system,09-Nov-2023 11:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,AOC,3,2165719,RAMESH SETHI,22-Jun-2023 12:24 PM,Accepted-AOC,Won the lottery system,09-Nov-2023 11:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
