Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"Repair, Renovation and Peripheral Development of Baishodevi Temple, Turunga in the District of Bargarh for the year 2023-24",BUILDING WORK,Please refer Tender documents. ,NA ,"1,20,80,247",Civil Works - Buildings,NA ,Tender,90.0,120.0,BARGARH,768028.0,NA ,NA ,NA ,"O/O THE C.C.E, Northern R AND B Circle, SAMBALPUR",No ,No,1.0,Date Corrigendum,Date,,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"GSTIN, PAN Contractor Registration Certificate Affidavit , No relation Certificate, Schedules as",1.0,ICICI BANK,14-Aug-2023 06:55 PM,08-Sep-2023 11:00 AM,14-Aug-2023 06:55 PM,07-Sep-2023 05:00 PM,14-Aug-2023 06:55 PM ,25-Aug-2023 05:00 PM ,14-Aug-2023 06:55 PM,07-Sep-2023 05:00 PM,26-Sep-2023 06:00 PM,EIC-CIVIL||SERNB-CIRCLE-NORTHERN,CCENC (R AND B) /10/ 2023-24,2023_EICCL_92402_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"C.C.E, Northern R AND B Circle, SAMBALPUR","O/O THE C.C.E, Northern R AND B Circle, SAMBALPUR","1,21,000",Yes,fixed,,Nil,Nil,AOC,ARUN PATTNAIK,Internal,"A.K.NAIK, Vinit Kumar D BEHERA B.K DEHURY",Anam Charan Sahoo,25-Sep-2023 07:40 PM,26-Sep-2023 06:00 PM,techsummary_448411.pdf (352.70 KB),EIC-CIVIL||SERNB-CIRCLE-NORTHERN,2023_EICCL_92402_1,CCENC (R AND B) /10/ 2023-24,"Repair, Renovation and Peripheral Development of Baishodevi Temple, Turunga in the District of Bargarh for the year 2023-24",1.0,2219455.0,SAGAR SWARUP MOHAPATRA,INR,"12,672,179",Technical,TECHNICAL BID ( COVER-I) OPENED,Anam Charan Sahoo,15-Sep-2023 07:46 PM,,1.0,2219455.0,SAGAR SWARUP MOHAPATRA,06-Sep-2023 01:59 PM,Accepted-AOC,L1 BIDDER,03-Nov-2023 08:05 AM,Finance,FINANCIAL BID OPENED,Arun Kumar Pattnaik,29-Sep-2023 10:21 AM,,BOQ Comparative Chart,ARUN PATTNAIK,Internal,"A.K.NAIK, Vinit Kumar D BEHERA B.K DEHURY",Arun Kumar Pattnaik,03-Nov-2023 08:03 AM,finsummary_448411.pdf (399.02 KB),03-Nov-2023,"INR 12,672,179",120.0,Arun Kumar Pattnaik,03-Nov-2023 08:05 AM,AGTBAISHNOEVI.pdf (4596.00 KB),AGREEMENMT DRAWN,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Ownership of machineries MOU for composite Building work etc,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2.0,2241888.0,Susama Dash,07-Sep-2023 12:15 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,03-Nov-2023 08:03 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work experience certificate and other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY (BOQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
