S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,EO,Basudevpur Municipality,"14,635",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,25-Aug-2023 04:30 PM,01-Sep-2023 11:00 AM,25-Aug-2023 04:30 PM,31-Aug-2023 05:00 PM,NA ,NA ,25-Aug-2023 04:30 PM,31-Aug-2023 05:00 PM,Municipal Bodies||Basudevpur Municipality,BSPM-01-2023-24,2023_ORULB_93068_67,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,Construction of paver road from Dhamara road towards Balaram Dey house ward 11,Construction of paver road from Dhamara road towards Balaram Dey house ward 11,Please refer Tender documents. ,NA ,"14,63,507",Civil Works - Roads,NA ,Tender,90.0,30.0,Basudevpur Municipality,756125.0,NA ,NA ,NA ,Basudevpur Municipality,No ,No,AOC,NIBEDITA BEHERA,Internal,"EO,ME,JE",Samir Ranjan Dash,20-Nov-2023 12:26 PM,finsummary_453430.pdf (10278.84 KB),Municipal Bodies||Basudevpur Municipality,2023_ORULB_93068_67,BSPM-01-2023-24,Construction of paver road from Dhamara road towards Balaram Dey house ward 11,1,2219525,NIRANJAN MAHAPRASAD,INR,"1,480,511",Finance,ok,Manas Kumar Dandapat,02-Sep-2023 04:45 PM,finance_453430.pdf,BOQ Comparative Chart,1,2222855,Kalandi Charan Sahu,29-Aug-2023 11:01 AM,Accepted-AOC,OK,20-Nov-2023 12:33 PM,20-Nov-2023,"INR 1,480,511",30.0,Samir Ranjan Dash,20-Nov-2023 12:32 PM,67.pdf (248.00 KB),OK,NIBEDITA BEHERA,Internal,"EO,ME,JE",Manas Kumar Dandapat,07-Nov-2023 02:53 PM,techsummary_453430.pdf (10275.71 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,2,2222823,KAUSHALYA SAMAL(S.C),INR,"1,915,730",,,,,,,2,2222823,KAUSHALYA SAMAL(S.C),29-Aug-2023 11:04 AM,Accepted-AOC,OK,20-Nov-2023 12:33 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,3,2222855,Kalandi Charan Sahu,INR,"1,828,652",,,,,,,3,2219525,NIRANJAN MAHAPRASAD,27-Aug-2023 02:06 PM,Accepted-AOC,OK,20-Nov-2023 12:33 PM,,,,,,,,,,,,,,AOC
