Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Scan copy of PAN, GST, License, Affidavit and financial document as mentioned in DTCN.","Construction of Road and Darin at Poura Marga,Ward No-10","Construction of Road and Darin at Poura Marga,Ward No-10",Please refer Tender documents. ,NA ,"15,54,940",Civil Works - Others,NA ,Tender,90.0,90.0,HINJILICUT MUNICIPALITY,761102.0,NA ,NA ,NA ,HINJILICUT MUNICIPALITY,No ,No,Municipal Bodies||Hinjilicut Municipal Council,HIN-MUN-06/2022-23,2023_ORULB_86773_16,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"15,549",Yes,fixed,,Nil,Nil,1,ICICI BANK,"7,080",0.0,Nil,Nil,No,EXECUTIVE OFFICER,HINJILICUT MUNICIPALITY,13-Mar-2023 11:00 AM,29-Mar-2023 11:00 AM,13-Mar-2023 11:00 AM,23-Mar-2023 05:00 PM,NA ,NA ,13-Mar-2023 11:00 AM,23-Mar-2023 05:00 PM,AOC,09-Nov-2023,"INR 1,554,940.96",90.0,Jubulee Charan Behera,09-Nov-2023 05:10 PM,AOC.pdf (46.00 KB),"One bidder has participated, Hence the tender Committee decided as per provision under Para 3.5.18 of OPWD code Vol 1, letter no.3863, dtd 28.01.2013 it is a single tender, It may be called retender",1.0,2102466.0,GOPAL CHANDRA SAHU,23-Mar-2023 09:11 AM,Accepted-AOC,Single Tender and called for ReTender,09-Nov-2023 05:10 PM,"Chairman, Hinjilicut Municipality",Internal,"Executive Officer, Municipal Engineer, Junior Engineer, Accountant, Hinjilicut Municipality.",Jubulee Charan Behera,09-Nov-2023 05:02 PM,techsummary_430643.pdf (60.02 KB),Municipal Bodies||Hinjilicut Municipal Council,2023_ORULB_86773_16,HIN-MUN-06/2022-23,"Construction of Road and Darin at Poura Marga,Ward No-10","Chairman, Hinjilicut Municipality",Internal,"Executive Officer, Municipal Engineer, Junior Engineer, Accountant, Hinjilicut Municipality.",Jubulee Charan Behera,09-Nov-2023 05:08 PM,finsummary_430643.pdf (60.77 KB),Finance,1 no. of bidder has been participated and document downloaded successfully.,Dilip Kumar Mishra,29-Mar-2023 10:17 PM,finance_430643.pdf,BOQ Comparative Chart,1.0,2102466.0,GOPAL CHANDRA SAHU,INR,"1,554,940.96",AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
