S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,ICICI BANK,07-Aug-2023 10:30 AM,18-Aug-2023 05:30 PM,07-Aug-2023 10:35 AM,18-Aug-2023 05:00 PM,07-Aug-2023 10:40 AM ,11-Aug-2023 05:00 PM ,07-Aug-2023 10:45 AM,18-Aug-2023 05:00 PM,12-Sep-2023 03:30 PM,Proposed construction of Intake well and allied facilities at Talajaring Kalahandi,Proposed construction of Intake well and allied facilities at Talajaring Kalahandi,Please refer Tender documents. ,NA ,"11,78,41,027",Civil Works - Water Works,NA ,Tender,90.0,270.0,Talajaring,766002.0,NA ,NA ,NA ,IDCO TOWER BBSR,No ,No,"11,800",0.0,Nil,Nil,No,"11,78,410",Yes,percentage,1.0%,Nil,Nil,CGM PC,IDCO TOWERS BHUBANESWAR,1.0,Fee/PreQual/Technical,.pdf,As mentioned in DTCN.,IDCO||IDCO||IDCO,PC/ EST/ E 92 /2023-24,2023_IDCO_91903_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,08-Nov-2023,"INR 111,241,929",270.0,Soumendra Priyadarshree Barik,08-Nov-2023 05:02 PM,agreementtala.pdf (1802.00 KB),Finance,boq comparision,Soumendra Priyadarshree Barik,12-Sep-2023 07:04 PM,finance_446798.pdf,BOQ Comparative Chart,1.0,2199269.0,Haresh Kumar Agrawal,INR,"111,241,929.49",CGM PC,Internal,,Soumendra Priyadarshree Barik,08-Nov-2023 04:28 PM,finsummary_446798.pdf (1250.22 KB),Technical,bid opening summary,Soumendra Priyadarshree Barik,18-Aug-2023 09:04 PM,technical_446798.pdf,IDCO||IDCO||IDCO,2023_IDCO_91903_1,PC/ EST/ E 92 /2023-24,Proposed construction of Intake well and allied facilities at Talajaring Kalahandi,1,2199269,Haresh Kumar Agrawal,17-Aug-2023 12:19 PM,Accepted-AOC,LOWEST BIDDER,08-Nov-2023 05:12 PM,CGM PC,Internal,,Soumendra Priyadarshree Barik,11-Sep-2023 10:16 PM,12-Sep-2023 03:30 PM,techsummary_446798.pdf (461.26 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2203795,M A CONSTRUCTION,17-Aug-2023 06:50 PM,Rejected-Technical,Not fulfilling required criteria of DTCN.,11-Sep-2023 10:16 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2204306,MARUTI CONSTRUCTION CO.,17-Aug-2023 12:39 PM,Rejected-AOC,2ND LOWEST BIDDER,08-Nov-2023 05:12 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2205987,"prasanta kumar sahu, prop-of nilamadhaba construction",18-Aug-2023 03:59 PM,Rejected-Technical,Not fulfilling required criteria of DTCN.,11-Sep-2023 10:16 PM,,,,,,,,AOC
