Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,Technical Document as per DTCN,"16,525",Yes,percentage,1.0%,Nil,Nil,EXECUTIVE OFFICER PATTAMUNDAI MUNICIPALITY,PATTAMUNDAI,"6,000",0.0,Nil,Nil,No,25-Aug-2023 05:55 PM,05-Sep-2023 12:00 PM,25-Aug-2023 05:55 PM,05-Sep-2023 11:00 AM,25-Aug-2023 05:55 PM ,02-Sep-2023 05:00 PM ,25-Aug-2023 05:55 PM,05-Sep-2023 11:00 AM,Municipal Bodies||Pattamundai Municipality,PM_03/2023-24,2023_ORULB_92942_85,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of Paver Block Road from Pattamundai Rajanagar Road to Cremation Shed In Ward No - 15. (Part - 1),Construction of Paver Block Road from Pattamundai Rajanagar Road to Cremation Shed In Ward No - 15. (Part - 1),Please refer Tender documents. ,NA ,"16,52,542",Civil Works - Others,NA ,Tender,90.0,60.0,PATTAMUNDAI,754215.0,NA ,NA ,NA ,Pattamundai Municipality,No ,No,1.0,ICICI BANK,AOC,HEMANT KUMAR SAHOO CP,Internal,,Ajit Narayanprasad Giri,29-Nov-2023 01:52 PM,finsummary_454534.pdf (106.04 KB),Municipal Bodies||Pattamundai Municipality,2023_ORULB_92942_85,PM_03/2023-24,Construction of Paver Block Road from Pattamundai Rajanagar Road to Cremation Shed In Ward No - 15. (Part - 1),1.0,2230946.0,BIPAD BHANJAN MALIK,INR,"1,404,828.81",Finance,ok,Ajit Narayanprasad Giri,07-Sep-2023 08:04 PM,,BOQ Comparative Chart,29-Nov-2023,"INR 1,657,698",60.0,Ajit Narayanprasad Giri,29-Nov-2023 01:55 PM,AOC.pdf (137.00 KB),1,2230800,ASHOK KUMAR MALLICK,02-Sep-2023 11:01 AM,Rejected-AOC,L6,29-Nov-2023 02:01 PM,HEMANT KUMAR SAHOO CP,Internal,,Ajit Narayanprasad Giri,29-Nov-2023 01:47 PM,techsummary_454534.pdf (90.49 KB),AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2234896,ASHOK SETHY,04-Sep-2023 04:51 PM,Rejected-AOC,L3,29-Nov-2023 02:01 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2230946,BIPAD BHANJAN MALIK,02-Sep-2023 11:55 AM,Accepted-AOC,The Bidder Was Selected as L1 through Lottery Process,29-Nov-2023 02:01 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2230760,GAMAN KUMAR BEHERA,02-Sep-2023 09:22 PM,Rejected-AOC,L4,29-Nov-2023 02:01 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2230881,KRUSHNA CHANDRA PUHAN,02-Sep-2023 12:08 PM,Rejected-AOC,L8,29-Nov-2023 02:01 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2235204,LITU KUMAR ROUT,04-Sep-2023 08:06 PM,Rejected-AOC,L7,29-Nov-2023 02:01 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2232545,Lokanath Behera,05-Sep-2023 10:03 AM,Rejected-AOC,L2,29-Nov-2023 02:01 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2235872,Rajiv Ratan Mishra,04-Sep-2023 11:32 PM,Rejected-AOC,L9,29-Nov-2023 02:01 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2230768,SHAKUNTALA BEHERA,02-Sep-2023 09:48 PM,Rejected-AOC,L5,29-Nov-2023 02:01 PM,,,,,,,AOC
