Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Finance,All seven bidders are accepted.,Saroj Kumar Acharya,16-Nov-2023 04:39 PM,,BOQ Comparative Chart,1.0,2245074.0,SMRUTI RANJAN MOHANTY,INR,"296,097",Municipal Bodies||Nimapara NAC,2023_ORULB_92666_29,NP-NAC-01/2023-24,Improvement of CC road to Paver Block from Tapan Prusty House to Sanjukta Guruma House at Nua Matha Sahi Ward No 5,Sasmita Sahoo,Internal,"E.O, Nimapara NAC, M.E, Nimapara NAC, Asst.Engineer, Nimapara NAC, Asst.Engineer, Nimapara Block, Asst.Engineer, PHD WATCO, Nimapara",Saroj Kumar Acharya,16-Nov-2023 04:55 PM,finsummary_455141.pdf (238.73 KB),Sasmita Sahoo,Internal,"E.O, Nimapara NAC, M.E, Nimapara NAC, Asst.Engineer, Nimapara NAC, Asst.Engineer, Nimapara Block, Asst.Engineer, PHD WATCO, Nimapara",Saroj Kumar Acharya,16-Nov-2023 04:48 PM,techsummary_455141.pdf (238.73 KB),1,2246947,AKSHAYA KUMAR BEHERA,10-Sep-2023 12:08 PM,Rejected-AOC,rejected,16-Nov-2023 05:13 PM,16-Nov-2023,"INR 296,097",60.0,Saroj Kumar Acharya,16-Nov-2023 05:12 PM,WO29.pdf (239.00 KB),SMRUTI RANJAN MOHANTY is awarded as L1 bidder through lucky draw.,AOC,Improvement of CC road to Paver Block from Tapan Prusty House to Sanjukta Guruma House at Nua Matha Sahi Ward No 5,Improvement of CC road to Paver Block from Tapan Prusty House to Sanjukta Guruma House at Nua Matha Sahi Ward No 5,Please refer Tender documents. ,NA ,"3,48,310",Civil Works - Others,NA ,Tender,120.0,60.0,"Nimapara NAC, Ward No-5",752106.0,NA ,NA ,NA ,OFFICE OF THE NIMAPARA NAC,No ,No,29-Aug-2023 12:00 PM,13-Sep-2023 11:00 AM,29-Aug-2023 12:00 PM,11-Sep-2023 05:00 PM,NA ,NA ,29-Aug-2023 12:00 PM,11-Sep-2023 05:00 PM,"2,000",0.0,Nil,Nil,No,Municipal Bodies||Nimapara NAC,NP-NAC-01/2023-24,2023_ORULB_92666_29,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper cost, EMD, Registration Certificate, Labour Licences, PAN, GST and Other Documents","EXECUTIVE OFFICER, NIMAPARA NAC","OFFICE OF THE EXECUTIVE OFFICER, NIMAPARA NAC","3,483",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2246048,DEEPAK KUMAR MOHANTY,09-Sep-2023 12:29 PM,Rejected-AOC,rejected,16-Nov-2023 05:13 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,"Affidavit, Undertaking and other documents as per DTCN",,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2247067,GANGA DHARA SETHI,10-Sep-2023 01:06 PM,Rejected-AOC,rejected,16-Nov-2023 05:13 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2245535,JAYAPRASAD PRADHAN,08-Sep-2023 06:58 PM,Rejected-AOC,rejected.,16-Nov-2023 05:13 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2246414,KASHINATH BEHERA,09-Sep-2023 05:41 PM,Rejected-AOC,rejected,16-Nov-2023 05:13 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2245590,PARAMESTI BEHERA,08-Sep-2023 07:57 PM,Rejected-AOC,rejected,16-Nov-2023 05:13 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2245074,SMRUTI RANJAN MOHANTY,10-Sep-2023 11:21 AM,Accepted-AOC,accepted.,16-Nov-2023 05:13 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
