Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Formation of road with 3 nos. of Box culvert,Formation of road with 3 nos. of Box culvert from Adia hata towards MCC in ward no1 and 5,Please refer Tender documents. ,NA ,"4,83,99,628",Civil Works - Others,NA ,Tender,90.0,90.0,Basudevpur Municipality,756125.0,NA ,NA ,NA ,Basudevpur Municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,dtcn,"10,000",0.0,Nil,Nil,No,06-Sep-2023 10:00 AM,13-Sep-2023 11:00 AM,06-Sep-2023 10:00 AM,12-Sep-2023 05:00 PM,NA ,NA ,06-Sep-2023 10:00 AM,12-Sep-2023 05:00 PM,1.0,ICICI BANK,"4,83,996",Yes,fixed,,Nil,Nil,EO,Basudevpur Municipality,Municipal Bodies||Basudevpur Municipality,BSPM-02-2023-24,2023_ORULB_93859_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,NIBEDITA BEHERA,Internal,"EO,ME,JE,ACCT",Samir Ranjan Dash,29-Nov-2023 11:01 AM,finsummary_458752.pdf (1502.88 KB),Finance,ok,Manas Kumar Dandapat,14-Sep-2023 10:46 AM,finance_458752.pdf,BOQ Comparative Chart,29-Nov-2023,"INR 48,550,538",90.0,Samir Ranjan Dash,29-Nov-2023 01:32 PM,1.pdf (517.00 KB),ok,1,2246999,Abinash Parhi,10-Sep-2023 12:01 PM,Accepted-AOC,ok,29-Nov-2023 01:33 PM,Municipal Bodies||Basudevpur Municipality,2023_ORULB_93859_1,BSPM-02-2023-24,Formation of road with 3 nos. of Box culvert,1,2244519,SURYAMANI BEHERA,INR,"52,799,638",NIBEDITA BEHERA,Internal,"EO,ME,JE,ACCT",Samir Ranjan Dash,29-Nov-2023 10:41 AM,techsummary_458752.pdf (1502.89 KB),AOC
,,,,,,,,,,,,,,,,,,,,.xls,boq,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,2248946,CHIRANJIB ASHIS KUMAR BARIK,11-Sep-2023 02:16 PM,Accepted-AOC,ok,29-Nov-2023 01:33 PM,,,,,2,2246306,RAKESH KUMAR GHADAI,INR,"52,548,347",,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,3,2250547,Gobinda Chandra Ghadai,12-Sep-2023 10:50 AM,Accepted-AOC,ok,29-Nov-2023 01:33 PM,,,,,3,2246469,TAPAS KUMAR MOHANTY,INR,"48,550,538",,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,4,2248976,JYOTIPRAKASH MOHAPATRA,11-Sep-2023 02:34 PM,Accepted-AOC,ok,29-Nov-2023 01:33 PM,,,,,4,2246999,Abinash Parhi,INR,"48,550,538",,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,5,2251567,LAXMIDHAR PADHI,12-Sep-2023 04:38 PM,Accepted-AOC,ok,29-Nov-2023 01:33 PM,,,,,5,2248104,TEJESWAR PARIDA,INR,"48,550,538",,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,6,2250635,NITYA PRAKASH ROUT,12-Sep-2023 11:43 AM,Accepted-AOC,k,29-Nov-2023 01:33 PM,,,,,6,2248131,Soumya Ranjan Das,INR,"48,550,538",,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,7,2246306,RAKESH KUMAR GHADAI,12-Sep-2023 10:58 AM,Accepted-AOC,ok,29-Nov-2023 01:33 PM,,,,,7,2248353,RATIKANTA NAYAK,INR,"48,550,538",,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,8,2248353,RATIKANTA NAYAK,11-Sep-2023 12:19 PM,Accepted-AOC,ok,29-Nov-2023 01:33 PM,,,,,8,2248946,CHIRANJIB ASHIS KUMAR BARIK,INR,"48,550,538",,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,9,2248131,Soumya Ranjan Das,11-Sep-2023 10:53 AM,Accepted-AOC,ok,29-Nov-2023 01:33 PM,,,,,9,2248976,JYOTIPRAKASH MOHAPATRA,INR,"48,550,538",,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,10,2244519,SURYAMANI BEHERA,08-Sep-2023 04:32 PM,Accepted-AOC,ok,29-Nov-2023 01:33 PM,,,,,10,2249812,UMAKANTA NAYAK,INR,"48,550,538",,,,,,,AOC
