Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
IDCO||IDCO||IDCO,2023_IDCO_88808_1,PC/EST/E-15/2023-24,Construction of SFRC Compound Wall for Choudwar land for Industrial Area.,Technical,The technical bids of 7 nos. bidder have been opened and documents downloaded successfully.,Debapriya Tripathy,26-May-2023 01:13 PM,technical_437176.pdf,CGM PC,Internal,CGM CIVIL CGM FINANCE CGM PC,Debapriya Tripathy,10-Jul-2023 05:27 PM,finsummary_437176.pdf (921.82 KB),08-Nov-2023,"INR 25,478,942",90.0,Debapriya Tripathy,08-Nov-2023 04:16 PM,Agreement.pdf (208.00 KB),"The Agreement made by D.H. Cuttack, vide Agreement No.79/P-1/2023-24, dt.02.11.2023.",Finance,The financial bids of 7 nos. bidder have been opened and Comparative Statement have been generated.,Debapriya Tripathy,19-Jun-2023 04:51 PM,finance_437176.pdf,BOQ Comparative Chart,1.0,2145668.0,Shyamlal Goel,INR,"25,478,942",CGM PC,Internal,EE DESIGN OSD-TECH CGM PC,Debapriya Tripathy,19-Jun-2023 03:31 PM,19-Jun-2023 04:00 PM,techsummary_437176.pdf (87.42 KB),1,2145023,Amit Enterprise,24-May-2023 09:53 AM,Rejected-Finance,DISQUALIFIED,10-Jul-2023 05:27 PM,AOC,1.0,Fee/PreQual/Technical,.pdf,"RC,PAN,GST,EPF and latest challan,Experience,Affidavits and all Other document as per DTCN.","2,99,717",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,IDCO||IDCO||IDCO,PC/EST/E-15/2023-24,2023_IDCO_88808_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of SFRC Compound Wall for Choudwar land for Industrial Area.,Construction of SFRC Compound Wall for Choudwar land for Industrial Area.,Please refer Tender documents. ,NA ,"2,99,71,700",Civil Works - Others,"SFRC pre-cast, pre-tensioned compound wall ",Tender,90.0,90.0,"Choudwar Industrial Area, Cuttack, Odisha.",754025.0,NA ,NA ,NA ,"IDCO Towers, Janpath, Bhubaneswar-751022",No ,No,08-May-2023 06:55 PM,25-May-2023 11:30 AM,08-May-2023 06:55 PM,24-May-2023 05:00 PM,08-May-2023 06:55 PM ,22-May-2023 05:00 PM ,08-May-2023 06:55 PM,24-May-2023 05:00 PM,19-Jun-2023 04:00 PM,Chief General Manager (Planning and Coordination),"Chief General Manager (Planning and Coordination), IDCO Towers, Janpath, Bhubaneswar-751022","11,800",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2145419,M/S SHREE SHYAM INFRA PROP. SRI LOKESH SHARMA,24-May-2023 02:09 PM,Rejected-AOC,NOT AWARDED,08-Nov-2023 04:19 PM,AOC,2.0,Finance,.xls,BOQ,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2143547,Pradeep Kishor Swain,21-May-2023 08:55 PM,Rejected-Finance,DISQUALIFIED,10-Jul-2023 05:27 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2144504,Sanjaya Kumar Agrawal,24-May-2023 02:43 PM,Rejected-Finance,DISQUALIFIED,10-Jul-2023 05:27 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2145668,Shyamlal Goel,24-May-2023 02:57 PM,Accepted-AOC,AWARDED,08-Nov-2023 04:19 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2145346,SMRUTI DHAR BEHERA,24-May-2023 11:28 AM,Rejected-Finance,DISQUALIFIED,10-Jul-2023 05:27 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2143300,SURENDRA KUMAR JETHY,23-May-2023 11:53 AM,Rejected-Finance,DISQUALIFIED,10-Jul-2023 05:27 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
