Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage
Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Nawarangpur,2023_OLIC_92911_51,2175/16.08.2023,Sandhimunda-V L.I.P,1.0,2239299.0,DHARITRI PADHY,INR,"1,481,655","Executive Engineer, L.I. Division, Nabarangpur",Internal,"Executive Engineer, Divisional Accountant, Estimator",Dillip Kumar Das,06-Nov-2023 12:16 PM,techsummary_454491.pdf (27.98 KB),Finance,Opened successfully,Jayaram Behera,16-Sep-2023 08:45 PM,finance_454491.pdf,BOQ Comparative Chart,"Executive Engineer, L.I. Division, Nabarangpur",Internal,"Executive Engineer, Divisional Accountant, Estimator",Jayaram Behera,09-Nov-2023 11:53 AM,finsummary_454491.pdf (31.26 KB),09-Nov-2023,"INR 1,481,655",90.0,Jayaram Behera,09-Nov-2023 11:55 AM,Sandhimunda-V.pdf (2434.00 KB),Execution work of Sandhimunda-V L.I.P,1,2243321,CHANDAN NAYAK,07-Sep-2023 04:05 PM,Rejected-AOC,Rejected as failed in the lottery,09-Nov-2023 11:57 AM,AOC,"6,000",0.0,Nil,Nil,No,1.0,2nd Corrigendum,Fee,,1.0,ICICI BANK,"13,950",No,percentage,1.0%,Nil,Nil,"Executive Engineer, L.I Division, Nabarangpur","L.I Division, Nabarangpur 764059",Sandhimunda-V L.I.P,"Re-installation, electrification and energisation of Sandhimunda-V L.I.P under Chandahandi Block of Nabarangpur District.",As per DTCN ,NA ,"13,95,000",Civil Works - Lift Irrigation Schemes,Electrification Work ,Tender,180.0,90.0,Nabarangppur,764059.0,NA ,NA ,NA ,"Office of the E.E, L.I Division, Nabarangpur",No ,No,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Nawarangpur,2175/16.08.2023,2023_OLIC_92911_51,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,31-Aug-2023 10:00 AM,08-Sep-2023 11:00 AM,31-Aug-2023 10:00 AM,07-Sep-2023 05:00 PM,31-Aug-2023 10:00 AM ,04-Sep-2023 01:00 PM ,31-Aug-2023 10:00 AM,07-Sep-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid Civil and Electrical License, PAN,GST,Labour License, Affidevit, Joint Venture, Experience",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2239299,DHARITRI PADHY,06-Sep-2023 04:17 PM,Accepted-AOC,Accepted and won the lottery,09-Nov-2023 11:57 AM,AOC,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TCN Documents,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2239155,M/S U.S. QUALITY ENGINEERING WORKS,06-Sep-2023 05:09 PM,Rejected-AOC,Rejected as failed in the lottery,09-Nov-2023 11:57 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantities,AOC
