Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
EO,Internal,"JE,ME",Debiprasad Rout,21-Nov-2023 12:24 PM,techsummary_464428.pdf,22-Nov-2023,"INR 623,948",45.0,Debiprasad Rout,22-Nov-2023 12:46 PM,AOC-14-20.pdf,Finance,L1 Bidder will finalised after scrutiny of all documents,Debiprasad Rout,20-Nov-2023 12:37 PM,,EO,Internal,"JE,ME",Debiprasad Rout,22-Nov-2023 12:43 PM,finsummary_464428.pdf,Municipal Bodies||Dhenkanal Municipality,2023_ORULB_94835_14,DKL MPLTY/03/2023-24,"School Transformation 5-T (Ply work ) in E-library, science room and Smart Class Room at SIMILIA HIGH SCHOOL, (MADHUSUDAN VIDYAPITHA), DHENKANAL in ward no.19",AOC,27-Sep-2023 12:30 PM,09-Oct-2023 11:00 AM,27-Sep-2023 12:30 PM,06-Oct-2023 05:30 PM,NA ,NA ,27-Sep-2023 12:30 PM,06-Oct-2023 05:30 PM,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,Municipal Bodies||Dhenkanal Municipality,DKL MPLTY/03/2023-24,2023_ORULB_94835_14,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"School Transformation 5-T (Ply work ) in E-library, science room and Smart Class Room at SIMILIA HIGH SCHOOL, (MADHUSUDAN VIDYAPITHA), DHENKANAL in ward no.19",As per DTCN,Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,120.0,45.0,Dhenkanal,759001.0,NA ,NA ,NA ,Dhenkanal Municipality,No ,No,Executive Officer,Dhenkanal Municipality,"4,000",0.0,Nil,Nil,No,"6,239",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
