S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
1.0,ICICI BANK,IDCO||IDCO||IDCO,BBSR/ELECT/E-02/23-24,2023_IDCO_89000_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"Electrical HT/LT Contractor License issued by ELBO, Registration Certificate, PAN Card","10,000",No,fixed,,Nil,Nil,"DH, Electrical","DH, Electrical, 8th floor, IDCO Towers",SITC of LED Street Lights in Autonagar IE-Berhampur,SITC of LED Street Lights in Autonagar IE-Berhampur,Please refer Tender documents. ,NA ,,Electrical Works,NA ,Tender,90.0,30.0,Autonagar IE-Berhampur,760002.0,"DH, Electrical, 8th floor, IDCO Towers ","DH, Electrical, 8th floor, IDCO Towers ",20-May-2023 12:00 PM ,"DH, Electrical, 8th floor, IDCO Towers",No ,No,18-May-2023 05:00 PM,30-May-2023 04:00 PM,18-May-2023 05:00 PM,29-May-2023 05:00 PM,NA ,NA ,18-May-2023 05:00 PM,29-May-2023 05:00 PM,19-Aug-2023 04:00 PM,AOC,"Divisional Head, Electrical",Internal,,SAROJ KUMAR DASH,16-Aug-2023 06:09 PM,19-Aug-2023 04:00 PM,techsummary_438020.pdf (2212.17 KB),1,2150384,ELEMECH ENGINEERING,29-May-2023 04:58 PM,Rejected-AOC,Based on result of lottery,30-Nov-2023 06:54 PM,1.0,2148491.0,MARUTI CONSTRUCTIONS,INR,"882,352.79",Finance,Finance Bid Summary,SAROJ KUMAR DASH,22-Aug-2023 06:13 PM,finance_438020.pdf,BOQ Comparative Chart,30-Nov-2023,"INR 882,352.79",30.0,SAROJ KUMAR DASH,30-Nov-2023 06:46 PM,3000.pdf (3210.00 KB),IDCO||IDCO||IDCO,2023_IDCO_89000_2,BBSR/ELECT/E-02/23-24,SITC of LED Street Lights in Autonagar IE-Berhampur,Technical,Technical Bid Summary,SAROJ KUMAR DASH,16-Aug-2023 05:51 PM,technical_438020.pdf,"Divisional Head, Electrical",Internal,,SAROJ KUMAR DASH,30-Nov-2023 06:45 PM,finsummary_438020.pdf (532.70 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,.pdf,"GST Registration Certificate, EPF Certificate, EPF Latest Challan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,2142366,FOCUS POINT,27-May-2023 12:35 PM,Rejected-Technical,"For the reasons as per sl Nos 5,11,12",16-Aug-2023 06:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,2148491,MARUTI CONSTRUCTIONS,27-May-2023 05:14 PM,Accepted-AOC,Based on result of lottery,30-Nov-2023 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,2145253,M/s.TULSHI ENTERPRISES,29-May-2023 03:09 PM,Rejected-AOC,Based on result of lottery,30-Nov-2023 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
