Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1,Fee/PreQual/Technical,.pdf,"TENDER COST, EMD, GSTIN, PAN, EPF, ESI, AFFIDAVIT AND OTHER DOCUMENTS AS PER DTCN",22-Aug-2023 11:00 AM,29-Aug-2023 11:30 AM,22-Aug-2023 11:00 AM,28-Aug-2023 05:00 PM,22-Aug-2023 11:00 AM ,28-Aug-2023 05:00 PM ,22-Aug-2023 11:00 AM,28-Aug-2023 05:00 PM,02-Sep-2023 09:00 AM,"4,000",0.0,Nil,Nil,No,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,IFB-SE PWD-19 OF 2023-24,2023_EICCL_92897_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,ICICI BANK,"6,333",Yes,fixed,,Nil,Nil,"Construction of containment area (installation of Bio-Medical waste Management equipment) at CHC, Bhatli in the District of Bargarh for the year 2023-24","BUILDING WORK (CIVIL, EI AND PH)",PLEASE REFER THE TENDER DOCUMENTS ,NA ,"6,33,326",Civil Works - Buildings,NA ,Tender,90.0,60.0,BHATLI,768030.0,NA ,NA ,NA ,"O/O THE SE (R AND B) DIVISION, BARGARH",No ,No,"SE (R AND B) DIVISION, BARGARH","O/O THE SE (R AND B) DIVISION, BARGARH, AT-NEAR GOVT BUS STAND, INFRONT OF WOMENS COLLEGE BARGARH",AOC,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,2023_EICCL_92897_4,IFB-SE PWD-19 OF 2023-24,"Construction of containment area (installation of Bio-Medical waste Management equipment) at CHC, Bhatli in the District of Bargarh for the year 2023-24",1.0,2218164.0,SHEKH FAIZAN,INR,"601,723.136",ALOK KUMAR NAIK,Internal,1-VINIT KUMAR 2-BASANTA KUMAR DEHURY 3-UMESH CHANDRA BHOI,Alok Naik,31-Aug-2023 06:42 PM,02-Sep-2023 09:00 AM,techsummary_451585.pdf (385.62 KB),ALOK KUMAR NAIK,Internal,1-VINIT KUMAR 2-BASANTA KUMAR DEHURY 3-UMESH CHANDRA BHOI,Alok Naik,03-Nov-2023 01:40 PM,finsummary_451585.pdf (455.58 KB),03-Nov-2023,"INR 601,723.136",60.0,Alok Naik,03-Nov-2023 01:42 PM,LOABMWBhatli.pdf (456.00 KB),Technical,Total no of 1 bidder participated for technical and financial evaluation process,Umesh Chandra Bhoi,29-Aug-2023 12:53 PM,,1.0,2218164.0,SHEKH FAIZAN,25-Aug-2023 08:10 PM,Accepted-AOC,1ST LOWEST,03-Nov-2023 01:42 PM,Finance,Total No of 1 no bidder participated and accepted for Technical Evaluation Process.,Umesh Chandra Bhoi,02-Sep-2023 11:55 AM,,BOQ Comparative Chart,AOC
2,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
