Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
Chairperson,Internal,"CHAIRPERSON, EXECUTIVE OFFICER, ASST. ENGINEER, ASST. COLLECTOR, PROGRAME MANAGER",SATYASAMPARNA ROUT,30-Sep-2023 09:29 AM,techsummary_442755.pdf (258.84 KB),14-Nov-2023,"INR 1,649,158.22",120.0,SATYASAMPARNA ROUT,14-Nov-2023 05:59 PM,62a.pdf (1989.00 KB),CONSTRUCTION OF ROAD AND DRAIN AT HOUSING BOARD IN WARD NO 19,1,2176988,ANANTA KUMAR GOUDO,16-Jul-2023 11:24 AM,Not Admitted-Fee/PreQual/Technical/Finance,Others-INVALID GST,26-Jul-2023 06:07 PM,Finance,OPENED,SATYASAMPARNA ROUT,26-Jul-2023 06:07 PM,finance_442755.pdf,BOQ Comparative Chart,1.0,2179540.0,RASMITA SAHUKAR,INR,"1,649,158.22",Municipal Bodies||Gunupur Municipal Council,2023_ORULB_90286_62,GUN-MUN-58/2023-24,CONSTRUCTION OF ROAD AND DRAIN AT HOUSING BOARD IN WARD NO 19,Chairperson,Internal,"CHAIRPERSON, EXECUTIVE OFFICER, ASST. ENGINEER, ASST. COLLECTOR, PROGRAME MANAGER",SATYASAMPARNA ROUT,30-Sep-2023 09:48 AM,finsummary_442755.pdf (258.84 KB),AOC,06-Jul-2023 10:00 AM,20-Jul-2023 11:00 AM,06-Jul-2023 10:00 AM,19-Jul-2023 05:00 PM,06-Jul-2023 10:00 AM ,19-Jul-2023 05:00 PM ,06-Jul-2023 10:00 AM,19-Jul-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.xls,BILL OF QUANTITY,"6,000",0.0,Nil,Nil,No,Municipal Bodies||Gunupur Municipal Council,GUN-MUN-58/2023-24,2023_ORULB_90286_62,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"19,460",Yes,percentage,1.0%,Nil,Nil,CONSTRUCTION OF ROAD AND DRAIN AT HOUSING BOARD IN WARD NO 19,ROAD DRAIN,Please refer Tender documents. ,NA ,"19,46,007",Civil Works - Others,NA ,Tender,90.0,120.0,GUNUPUR,765022.0,NA ,NA ,NA ,GUNUPUR,No ,No,EXECUTIVE OFFICER GUNUPUR MUNICIPALITY,EXECUTIVE OFFICER GUNUPUR MUNICIPALITY,AOC
,,,,,,,,,,,,,2,2179168,BALAJI PANIGRAHI,19-Jul-2023 05:55 AM,Not Admitted-Fee/PreQual/Technical/Finance,Others-EMD NOT DEPOSITED,26-Jul-2023 06:07 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,.pdf,"LICENSE, PAN, GSTIN, AFFIDEVIT AND NO RALATION CERTIFICATE AND AS PER DTCN",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,3,2180376,PALAKA MADHU,19-Jul-2023 10:35 AM,Rejected-Finance,LOST IN LOTTERY IN SYSTEM,30-Sep-2023 09:48 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,2176742,PRASANT KUMAR CHOUDHURY,12-Jul-2023 03:52 PM,Rejected-Finance,LOST IN LOTTERY IN SYSTEM,30-Sep-2023 09:48 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,2179949,PRIYANKA PANDA,18-Jul-2023 07:16 PM,Rejected-Finance,LOST IN LOTTERY IN SYSTEM,30-Sep-2023 09:48 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,6,2178968,RAMA CHANDRA PANDA,18-Jul-2023 01:39 PM,Rejected-Finance,LOST IN LOTTERY IN SYSTEM,30-Sep-2023 09:48 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,7,2179540,RASMITA SAHUKAR,17-Jul-2023 09:44 PM,Accepted-AOC,L1 IN LOTTERY PROCESS,14-Nov-2023 06:00 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,8,2179729,SANGRAM KESHARI SAHU,19-Jul-2023 03:15 AM,Rejected-Finance,LOST IN LOTTERY IN SYSTEM,30-Sep-2023 09:48 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,9,2180419,SANTOSH KUMAR RATH,18-Jul-2023 09:50 PM,Rejected-Finance,LOST IN LOTTERY IN SYSTEM,30-Sep-2023 09:48 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,10,2179551,TRIPATI NEMALIPURI,17-Jul-2023 10:10 PM,Rejected-Finance,LOST IN LOTTERY IN SYSTEM,30-Sep-2023 09:48 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
