Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
Orissa Bridge and Construction Corporation Ltd,2023_OBCC_91273_1,33/Tender/OBCC/2023-24,"Procurement and Installation of Industrial Modular Kitchen Appliances in Iconic Odisha Adarsha Vidyalaya- Centre of Excellence at Andharua, Bhubaneshwar",Managing Director,Internal,,MANISHA SAMAL,17-Nov-2023 11:35 AM,finsummary_445371.pdf (944.83 KB),Technical,Total five nos of technical bid received and open,Namrata Ray,11-Aug-2023 10:30 AM,,1.0,2197826.0,Muskan Equipments Co.,INR,"5,404,700",Finance,Total five no. of financial bids received and opened,Namrata Ray,02-Sep-2023 04:12 PM,,BOQ Comparative Chart,17-Nov-2023,"INR 5,404,700",30.0,MANISHA SAMAL,17-Nov-2023 11:50 AM,AGREEMENT.pdf (109.00 KB),Senior Chief General Manager- I,Internal,,MANISHA SAMAL,02-Sep-2023 12:26 PM,02-Sep-2023 04:00 PM,techsummary_445371.pdf (895.31 KB),1,2196072,Bharti Refrigeration Works,10-Aug-2023 11:50 AM,Rejected-Finance,Rejected as L4 bidder,17-Nov-2023 11:34 AM,AOC,Sr. CGM-I,"Vikash Bhawan, Nayapalli, Bhubaneswar","82,000",No,fixed,,Nil,Nil,Orissa Bridge and Construction Corporation Ltd,33/Tender/OBCC/2023-24,2023_OBCC_91273_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,26-Jul-2023 09:00 AM,10-Aug-2023 05:00 PM,26-Jul-2023 09:00 AM,10-Aug-2023 04:00 PM,NA ,NA ,26-Jul-2023 09:00 AM,10-Aug-2023 04:00 PM,02-Sep-2023 04:00 PM,"Procurement and Installation of Industrial Modular Kitchen Appliances in Iconic Odisha Adarsha Vidyalaya- Centre of Excellence at Andharua, Bhubaneshwar","Procurement and Installation of Industrial Modular Kitchen Appliances in Iconic Odisha Adarsha Vidyalaya- Centre of Excellence at Andharua, Bhubaneshwar",Please refer Tender documents. ,NA ,,Miscellaneous Goods,NA ,Tender,90.0,30.0,Bhubaneswar,751003.0,NA ,NA ,NA ,"Vikash Bhawan, Nayapalli, Bhubaneswar",No ,No,1.0,Fee/PreQual/Technical,.pdf,"RC, PAN, GST and other documents as per RFP",1.0,Corrigendum No. 1,Technical Bid,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2197032,J B Equipments,10-Aug-2023 09:57 AM,Rejected-Finance,Rejected as L2 bidder,17-Nov-2023 11:34 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,other documents as per RFP-1,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2198921,M/S SHREEJI ENTERPRISES,10-Aug-2023 01:58 PM,Rejected-Finance,Rejected as L5 bidder,17-Nov-2023 11:34 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,other documents as per RFP-2,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2197826,Muskan Equipments Co.,09-Aug-2023 11:13 AM,Accepted-AOC,Accepted as L1 bidder,17-Nov-2023 11:51 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2196684,sudhansu sekhar nanda,08-Aug-2023 07:24 PM,Rejected-Finance,Rejected as L3 bidder,17-Nov-2023 11:34 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
