Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
Ananya Das Committee Chairperson / Co-ordinator,Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Vedbhushan .,29-Nov-2023 12:18 PM,techsummary_449613.pdf (1071.03 KB),29-Nov-2023,"INR 1,915,873.2",60.0,Vedbhushan .,29-Nov-2023 12:24 PM,12_35.pdf (1071.00 KB),successful,1,2220823,BARNALI JOSHI,28-Aug-2023 03:52 PM,Rejected-Technical,UNSUCCESS,29-Nov-2023 12:18 PM,1.0,2221319.0,DEBASHISH PADHI,INR,"2,915,873.2",Finance,tender opened,PADMINI MEHER,23-Sep-2023 01:14 PM,finance_449613.pdf,BOQ Comparative Chart,Ananya Das Committee Chairperson / Co-ordinator,Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Vedbhushan .,29-Nov-2023 12:23 PM,finsummary_449613.pdf (1071.03 KB),Municipal Bodies||Sambalpur Municipal Corporation,2023_ORULB_92557_35,12/SMC_SBP/2023-24,Construction of Paver Block Road from Bharat Sethy house to Sanju Patra house and D.S. Plotting Yard to Puspesh Mishra house at Naradihi in Ward No.-11.,AOC,"COMMISSIONER, SMC, SAMBALPUR","NEW OFFICE BUILDING, SMC,DURGAPALI,SAMBALPUR",Construction of Paver Block Road from Bharat Sethy house to Sanju Patra house and D.S. Plotting Yard to Puspesh Mishra house at Naradihi in Ward No.-11.,Construction of Paver Block Road from Bharat Sethy house to Sanju Patra house and D.S. Plotting Yard to Puspesh Mishra house at Naradihi in Ward No.-11.,Please refer Tender documents. ,NA ,"29,15,873",Civil Works - Others,NA ,Tender,90.0,60.0,SAMBALPUR MUNICIPAL CORPORATION,786006.0,NA ,NA ,NA ,"SAMBALPUR MUNICIPAL CORPORATION, SAMBALPUR",No ,No,Municipal Bodies||Sambalpur Municipal Corporation,12/SMC_SBP/2023-24,2023_ORULB_92557_35,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,18-Aug-2023 12:30 PM,29-Aug-2023 11:00 AM,18-Aug-2023 12:30 PM,28-Aug-2023 05:00 PM,NA ,NA ,18-Aug-2023 12:30 PM,28-Aug-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN","29,159",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,2,2221319,DEBASHISH PADHI,28-Aug-2023 01:45 PM,Accepted-AOC,successful,29-Nov-2023 12:25 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,3,2221673,MARUTI CONSTRUCTIONS,28-Aug-2023 03:54 PM,Rejected-Technical,UNSUCCESS,29-Nov-2023 12:18 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,2221750,RAJAT KUMAR KAR,28-Aug-2023 03:23 PM,Rejected-Technical,UNSUCCESS,29-Nov-2023 12:18 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,2221508,SIDDHARTH SANKAR BEHERA,28-Aug-2023 02:57 PM,Rejected-Technical,UNSUCCESS,29-Nov-2023 12:18 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
