EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage
"11,294",Yes,fixed,,Nil,Nil,1,ICICI BANK,"EE LI DIVISION, CUTTACK","O/O EE LI DIVISION, CUTTACK","Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",Bid Id No.02 /OLIC (CTC) / Dt. 23/08/2,2023_OLIC_93179_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,31-Aug-2023 10:00 AM,12-Sep-2023 10:00 AM,31-Aug-2023 10:00 AM,11-Sep-2023 05:00 PM,31-Aug-2023 10:00 AM ,11-Sep-2023 04:00 PM ,31-Aug-2023 10:00 AM,11-Sep-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER COST, EMD AND ALL OTHERS DOCUMENTS AS PER DTCN","6,000",0.0,Nil,Nil,Yes,REVIVAL OF KUHUNDA-II LIFT IRRIGATION PROJECT,REVIVAL OF KUHUNDA-II LIFT IRRIGATION PROJECT,Please refer Tender documents. ,NA ,"11,29,420",Civil Works - Lift Irrigation Schemes,NA ,Rate Contract,90.0,365.0,MAHANGA BLOCK,754001.0,NA ,NA ,NA ,"EE LI DIVISION, CUTTACK",No ,No,AOC,Finance,2 BIDDERS PATICIPATION,SHDHANA BEHERA,12-Sep-2023 08:49 PM,,BOQ Comparative Chart,EE LI CUTTCK,Internal,E.E L.I. DIVISION AND OTHERS,SHDHANA BEHERA,13-Nov-2023 05:18 PM,techsummary_454389.pdf (669.58 KB),1,2247152,NIRUPAMA BEHERA,10-Sep-2023 01:36 PM,Rejected-Technical,OK,13-Nov-2023 05:18 PM,13-Nov-2023,"INR 1,129,420",365.0,SHDHANA BEHERA,13-Nov-2023 05:22 PM,PKG8.pdf (670.00 KB),WORK ORDER ISSUE,1.0,2246357.0,SUSHANTA KUMAR BARAL,INR,"1,129,420","Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",2023_OLIC_93179_8,Bid Id No.02 /OLIC (CTC) / Dt. 23/08/2,REVIVAL OF KUHUNDA-II LIFT IRRIGATION PROJECT,"EE LI DIVISION, CUTTACK",Internal,E.E L.I. DIVISION AND OTHERS,SHDHANA BEHERA,13-Nov-2023 05:21 PM,finsummary_454389.pdf (22.89 KB),AOC
,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2246357,SUSHANTA KUMAR BARAL,10-Sep-2023 12:05 PM,Accepted-AOC,OK,13-Nov-2023 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
