Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
Manoranjan Biswal,Internal,SE Rourkela R and B Division Sr DAO Rourkela R and B Division PA to CCE Keonjhar R and B Circle,Manoranjan Biswal,19-Nov-2023 07:15 PM,finsummary_446651.pdf (912.03 KB),19-Nov-2023,"INR 8,612,301",210.0,Manoranjan Biswal,19-Nov-2023 07:17 PM,AOC_OneB-1Type.pdf (940.00 KB),1st Lowest Bidder,1,2207040,GAYATRI INFRASTRUCTURE PROJECTS,19-Aug-2023 02:50 PM,Rejected-Finance,2nd Lowest Bidder,19-Nov-2023 07:15 PM,Technical,Bid opening summary,Manoranjan Biswal,21-Aug-2023 01:05 PM,technical_446651.pdf,Finance,Bid opening summary,Manoranjan Biswal,31-Aug-2023 02:13 PM,finance_446651.pdf,BOQ Comparative Chart,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR,2023_EICCL_91834_3,"C.C.E.K.C., Keonjhar No. 18 / 2023-24",Construction of One B-1 type quarter for the Additional District and Session Judge at Bonai in the District of Sundargarh for the year 2022-23,1.0,2205051.0,VISHAL AGRAWAL,INR,"8,612,301",Manoranjan Biswal,Internal,SE Rourkela R and B Division Sr DAO Rourkela R and B Division PA to CCE Keonjhar R and B Circle,Manoranjan Biswal,30-Aug-2023 06:35 PM,31-Aug-2023 11:30 AM,techsummary_446651.pdf (912.03 KB),AOC,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR,"C.C.E.K.C., Keonjhar No. 18 / 2023-24",2023_EICCL_91834_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender paper Cost and EMD,PAN,GSTIN,Contractor RC,Affidavit.","10,000",0.0,Nil,Nil,No,Construction of One B-1 type quarter for the Additional District and Session Judge at Bonai in the District of Sundargarh for the year 2022-23,Construction of One B-1 type quarter for the Additional District and Session Judge at Bonai in the District of Sundargarh for the year 2022-23,Please refer Tender Documents ,NA ,"1,01,30,926",Civil Works - Buildings,NA ,Tender,90.0,210.0,Rourkela,769012.0,NA ,NA ,NA ,O/o the CCE Keonjhar (R and B) Circle,No ,No,1.0,ICICI BANK,05-Aug-2023 05:00 PM,21-Aug-2023 11:30 AM,05-Aug-2023 05:00 PM,19-Aug-2023 04:00 PM,NA ,NA ,05-Aug-2023 05:00 PM,19-Aug-2023 04:00 PM,31-Aug-2023 11:30 AM,"1,01,400",Yes,fixed,,Nil,Nil,CCE Keonjhar (R and B) Circle,"O/o the CCE Keonjhar (R and B) Circle, Keonjhar-758001",AOC
,,,,,,,,,,,,,2,2205895,RATNAKAR NAIK,18-Aug-2023 08:49 PM,Rejected-Finance,2nd Lowest Bidder,19-Nov-2023 07:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,.pdf,"Machineries, work in hand, work experience",,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,3,2205695,RAVI KU JHA,18-Aug-2023 01:36 PM,Rejected-Finance,2nd Lowest Bidder,19-Nov-2023 07:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,2206801,SUBASH CHANDRA LAKRA,19-Aug-2023 01:20 PM,Rejected-Technical,As per decision of technical evaluation committee,30-Aug-2023 06:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,2205051,VISHAL AGRAWAL,17-Aug-2023 06:05 PM,Accepted-AOC,1st Lowest Bidder,19-Nov-2023 07:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
