Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Pradeep Kumar Rath,Internal,Nimai Charan Das ACE Sridhar Prusty PA to CCE Brajabhusana Kumar DAO Chinmayee Mishra JE Estr,Pradeep Kumar Rath,22-Sep-2023 07:36 PM,26-Sep-2023 11:30 AM,techsummary_450624.pdf (2074.62 KB),EIC-CIVIL||SERNB-CIRCLE-CUTTACK,2023_EICCL_92744_1,CCE.Ctc.(RandB)13/2023-24,Improvement at Panchasakha Dhyanapitha at Hazipur in the district of Jagatsinghpur for the year 2023-24,1.0,2225098.0,ANUPAM SWAIN,INR,"14,383,997",Finance,9 bidders have participated,Pradeep Kumar Rath,26-Sep-2023 12:42 PM,,BOQ Comparative Chart,1,2223986,AMBIKA PRASAD SINGH,29-Aug-2023 07:49 PM,Rejected-AOC,Due to transparent lottery,07-Nov-2023 09:30 PM,Technical,9 bidders have participated,Pradeep Kumar Rath,14-Sep-2023 08:39 PM,,Pradeep Kumar Rath,Internal,Nimai Charan Das SE DAO Jspr Sridhar Prusty PA to CCE,Pradeep Kumar Rath,07-Nov-2023 09:23 PM,finsummary_450624.pdf (1465.36 KB),07-Nov-2023,"INR 14,383,997",120.0,Pradeep Kumar Rath,07-Nov-2023 09:28 PM,Agtpancha.pdf (603.00 KB),The date of commencement may be read as 30.10.2023 to complete the work within 4 calander months,AOC,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, EMD, GSTIN, PAN, RC, Affidavit and correctness certificate",21-Aug-2023 10:00 AM,31-Aug-2023 11:00 AM,21-Aug-2023 10:00 AM,30-Aug-2023 05:30 PM,NA ,NA ,21-Aug-2023 10:00 AM,30-Aug-2023 05:30 PM,26-Sep-2023 11:30 AM,Improvement at Panchasakha Dhyanapitha at Hazipur in the district of Jagatsinghpur for the year 2023-24,Building work,As per DTCN ,NA ,"1,69,20,360",Civil Works - Buildings,NA ,Tender,90.0,120.0,Jagatsinghpur,754122.0,NA ,NA ,NA ,O/o CCE Cuttack RandB Circle,No ,No,EIC-CIVIL||SERNB-CIRCLE-CUTTACK,CCE.Ctc.(RandB)13/2023-24,2023_EICCL_92744_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,CCE Cuttack RandB Circle,O/o CCE Cuttack RandB Circle,"1,69,300",Yes,fixed,,Nil,Nil,"10,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,2,2225098,ANUPAM SWAIN,30-Aug-2023 03:48 PM,Accepted-AOC,Accepted due to tranaparent lottery,07-Nov-2023 09:30 PM,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Machinaries and other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3,2223766,BHRAMAR BARA BEHERA,29-Aug-2023 05:21 PM,Rejected-AOC,Due to transparent lottery,07-Nov-2023 09:30 PM,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,Bill of quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,4,2225013,DEBASHISH DAS,30-Aug-2023 04:37 PM,Rejected-AOC,Due to transparent lottery,07-Nov-2023 09:30 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,5,2223898,M/S.APARAJIRA DALAI,30-Aug-2023 12:38 PM,Rejected-AOC,Due to transparent lottery,07-Nov-2023 09:30 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,6,2224367,PRANAB KISHORE DASH,30-Aug-2023 11:10 AM,Rejected-AOC,Due to transparent lottery,07-Nov-2023 09:30 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,7,2219561,PRAVAT KUMAR BEHERA,29-Aug-2023 09:01 PM,Rejected-AOC,Due to transparent lottery,07-Nov-2023 09:30 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,8,2224759,PRIYADRASANI SANI,30-Aug-2023 01:07 PM,Rejected-AOC,Due to transparent lottery,07-Nov-2023 09:30 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,9,2224280,RAKESH KUMAR MALLICK,29-Aug-2023 10:17 PM,Rejected-AOC,Due to transparent lottery,07-Nov-2023 09:30 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
