S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"TENDER PAPER COST,EMD,GST,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online.","The Managing Director, OSIC Ltd., Khapuria, Mad","The Managing Director, OSIC Ltd., Khapuria, Mad","2,03,535",Yes,fixed,,Nil,Nil,"Up-gradation and construction of cashew cluster Brahmagiri, Odisha.","Up-gradation and construction of cashew cluster Brahmagiri, Odisha.",Please refer Tender documents. ,NA ,"2,03,53,506",Civil Works - Others,NA ,Tender,195.0,180.0,OSIC,753000.0,NA ,NA ,NA ,"The Managing Director, OSIC Ltd., Khapuria, Mad",No ,No,Odisha Small Industries Corporation Ltd,OSIC/Constn./2023-2024/04,2023_OSIC_90128_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",Nil,Nil,No,30-Jun-2023 12:00 PM,18-Jul-2023 11:30 AM,30-Jun-2023 12:00 PM,17-Jul-2023 05:30 PM,NA ,NA ,30-Jun-2023 12:00 PM,17-Jul-2023 05:30 PM,02-Aug-2023 11:00 AM,AOC,1.0,2178950.0,ASISH KUMAR MOHANTY,INR,"18,116,160",Finance,Two bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Amresh Rout,02-Aug-2023 03:44 PM,finance_442426.pdf,BOQ Comparative Chart,29-Nov-2023,"INR 18,116,160",180.0,Susanta Kumar Behera,29-Nov-2023 12:29 PM,1.pdf (420.00 KB),Work Order.,Odisha Small Industries Corporation Ltd,2023_OSIC_90128_2,OSIC/Constn./2023-2024/04,"Up-gradation and construction of cashew cluster Brahmagiri, Odisha.",Technical,Four bidders participated.BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified. Two Bid rejected due to non-submission of documents.,Amresh Rout,01-Aug-2023 05:44 PM,technical_442426.pdf,"The Managing Director, OSIC Ltd., Khapuria, Mad",Internal,"The Managing Director, OSIC Ltd., Khapuria, Mad",Amresh Rout,29-Nov-2023 12:21 PM,finsummary_442426.pdf (90.58 KB),"The Managing Director, OSIC Ltd., Khapuria, Mad",Internal,"The Managing Director, OSIC Ltd., Khapuria, Mad",Amresh Rout,01-Aug-2023 05:47 PM,02-Aug-2023 11:00 AM,techsummary_442426.pdf (321.85 KB),1,2178391,AMIYA KUMAR JENA,15-Jul-2023 05:41 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,01-Aug-2023 05:44 PM,AOC
2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2177685,AMRIT RANJAN NAYAK,14-Jul-2023 05:04 PM,Rejected-AOC,Rejected,29-Nov-2023 12:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2178950,ASISH KUMAR MOHANTY,17-Jul-2023 01:14 PM,Accepted-AOC,Accepted,29-Nov-2023 12:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2178200,RAJESH KUMAR PRADHAN,15-Jul-2023 06:46 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,01-Aug-2023 05:44 PM,AOC
