EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"5,747",Yes,fixed,,Nil,Nil,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,Const of paver road from MCC main road towards Gadabari Malik house ward 5,Const of paver road from MCC main road towards Gadabari Malik house ward 5,Please refer Tender documents. ,NA ,"5,74,664",Civil Works - Roads,NA ,Tender,90.0,30.0,Basudevpur Municipality,756125.0,NA ,NA ,NA ,Basudevpur MunicipalityD,No ,No,EO,Basudevpur Municipality,25-Aug-2023 04:30 PM,01-Sep-2023 11:00 AM,25-Aug-2023 04:30 PM,31-Aug-2023 05:00 PM,NA ,NA ,25-Aug-2023 04:30 PM,31-Aug-2023 05:00 PM,Municipal Bodies||Basudevpur Municipality,BSPM-01-2023-24,2023_ORULB_93068_31,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,AOC,1,2225144,Pitambar Mandal,31-Aug-2023 10:16 AM,Accepted-AOC,ok,08-Nov-2023 01:21 PM,08-Nov-2023,"INR 683,851",30.0,Manas Kumar Dandapat,08-Nov-2023 01:21 PM,31.pdf (51.00 KB),OK,NIBEDITA BEHERA,Internal,"EO,ME,JE",Manas Kumar Dandapat,07-Nov-2023 02:10 PM,techsummary_453141.pdf (10275.71 KB),NIBEDITA BEHERA,Internal,"EO,ME,JE",Manas Kumar Dandapat,08-Nov-2023 12:41 PM,finsummary_453141.pdf (10275.71 KB),Municipal Bodies||Basudevpur Municipality,2023_ORULB_93068_31,BSPM-01-2023-24,Const of paver road from MCC main road towards Gadabari Malik house ward 5,1,2225144,Pitambar Mandal,INR,"683,851",Finance,ok,Manas Kumar Dandapat,01-Sep-2023 04:28 PM,finance_453141.pdf,BOQ Comparative Chart,AOC
,,,,,,2,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2225338,Sarojini Rout,30-Aug-2023 06:39 PM,Accepted-AOC,ok,08-Nov-2023 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,2,2225338,Sarojini Rout,INR,"718,044",,,,,,,AOC
