Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Municipal Bodies||Basudevpur Municipality,BSP-05-2023-02,2023_ORULB_95080_12,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,EO,Basudevpur Municipality,Const of paver road in ward no.18,Construction of paver road from Upendra Mohanty house to Kalandi Nayak house in ward no.18,Please refer Tender documents. ,NA ,"5,38,693",Civil Works - Roads,NA ,Tender,90.0,30.0,Basudevpur Municipality,756125.0,NA ,NA ,NA ,Basudevpur Municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"4,000",0.0,Nil,Nil,No,"5,387",Yes,fixed,,Nil,Nil,04-Oct-2023 10:00 AM,11-Oct-2023 11:00 AM,04-Oct-2023 10:00 AM,10-Oct-2023 05:00 PM,NA ,NA ,04-Oct-2023 10:00 AM,10-Oct-2023 05:00 PM,AOC,23-Nov-2023,"INR 642,014",30.0,Samir Ranjan Dash,23-Nov-2023 12:32 PM,12.pdf (279.00 KB),OK,1,2284097,AKSHAYA KUMAR MOHANTY,10-Oct-2023 04:15 PM,Accepted-AOC,OK,23-Nov-2023 12:33 PM,NIBEDITA BEHERA,Internal,"EO,ME,JE,ACCT",Samir Ranjan Dash,23-Nov-2023 11:08 AM,techsummary_465334.pdf (2709.72 KB),NIBEDITA BEHERA,Internal,"EO,ME,JE",Samir Ranjan Dash,23-Nov-2023 12:02 PM,finsummary_465334.pdf (2709.72 KB),Municipal Bodies||Basudevpur Municipality,2023_ORULB_95080_12,BSP-05-2023-02,Const of paver road in ward no.18,1,2284091,UMAKANTA SETHI,INR,"674,115",Finance,ok,Prashanta Nayak,13-Oct-2023 12:18 PM,finance_465334.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,2284091,UMAKANTA SETHI,10-Oct-2023 04:12 PM,Accepted-AOC,OK,23-Nov-2023 12:33 PM,,,,,,,,,,,,,,,,,2,2284097,AKSHAYA KUMAR MOHANTY,INR,"642,014",,,,,,,AOC
