Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"Executive Officer, Talcher Municipality","AT - Municipal Office, P.O. Talcher Town, Dist.Angul",1.0,ICICI BANK,Municipal Bodies||Talcher Municipal Council,TCRM-10/2023-24,2023_ORULB_91534_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Cost of T.P., EMD, Contractor License, GSTIN, PAN, Affidavit and other documents as per DTCN","14,300",Yes,fixed,,Nil,Nil,Construction of Paver block road at Handidhua in W.No.19,Construction of Paver block road at Handidhua in W.No.19,Please refer Tender documents. ,NA ,"14,30,000",Civil Works - Others,NA ,Tender,120.0,30.0,Talcher Municipality Office,759107.0,NA ,NA ,NA ,"Municipality Office, Talcher",No ,No,02-Aug-2023 04:00 PM,11-Aug-2023 11:00 AM,02-Aug-2023 04:00 PM,10-Aug-2023 05:00 PM,NA ,NA ,02-Aug-2023 04:00 PM,10-Aug-2023 05:00 PM,"6,000",0.0,Nil,Nil,No,AOC,Municipal Bodies||Talcher Municipal Council,2023_ORULB_91534_5,TCRM-10/2023-24,Construction of Paver block road at Handidhua in W.No.19,1.0,2198937.0,BIJAYA KUMAR BHUTIA,INR,"1,215,643",Sri Pabitra Bhutia,Internal,,BALAYA DEHURY,23-Nov-2023 07:02 PM,techsummary_446143.pdf (214.55 KB),23-Nov-2023,"INR 1,215,643",21.0,BALAYA DEHURY,23-Nov-2023 07:08 PM,wohandidhua5.pdf (432.00 KB),Sri Pabitra Bhutia,Internal,,BALAYA DEHURY,23-Nov-2023 07:06 PM,finsummary_446143.pdf (214.55 KB),Finance,ALL ARE QUALIFIED,Pranati Nanda,22-Aug-2023 05:44 PM,,BOQ Comparative Chart,1,2199024,ASWINI SINGH,10-Aug-2023 03:04 PM,Rejected-AOC,Unsuccessful,23-Nov-2023 07:11 PM,AOC
,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2198730,Banamali Sethi,10-Aug-2023 10:48 AM,Rejected-AOC,Unsuccessful,23-Nov-2023 07:11 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2198937,BIJAYA KUMAR BHUTIA,10-Aug-2023 03:02 PM,Accepted-AOC,Successful,23-Nov-2023 07:11 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2198817,SUSANTA BEHERA,10-Aug-2023 11:47 AM,Rejected-AOC,Unsuccessful,23-Nov-2023 07:11 PM,AOC
