S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
1.0,2223457.0,RM ENTERPRISES,INR,"938,352",EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-KORAPUT,2023_EICCL_92136_1,S.E (R AND B) KPT-04/2023-24,"Supply, Installation, Testing and Commissioning of 125 KVA D.G Set for ICU and ICCU in 1st Floor of SLN MCH, Koraput.",Superintending Engineer,Internal,"JE ESTIMATOR, AEE ESTIMATOR and DAO KORAPUT R and B DIVISION",Satya Narayan Khura,23-Nov-2023 04:33 PM,techsummary_447373.pdf (1129.38 KB),23-Nov-2023,"INR 938,352",30.0,Satya Narayan Khura,23-Nov-2023 04:55 PM,DGWO.pdf (1108.00 KB),Tender finanlised through a transparent lottery system among above 03 nos. of bidders,Finance,Four nos. of tenderers documents opened,Satya Narayan Khura,23-Nov-2023 04:29 PM,finance_447373.pdf,BOQ Comparative Chart,Superintending Engineer,Internal,"JE ESTIMATOR, AEE ESTIMATOR and DAO KORAPUT R and B DIVISION",Satya Narayan Khura,23-Nov-2023 04:40 PM,finsummary_447373.pdf (1129.38 KB),1,2217984,GURUKRUPA GENERATORS,25-Aug-2023 05:49 PM,Rejected-AOC,Not accepted through the lottery system,23-Nov-2023 04:59 PM,AOC,"11,100",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-KORAPUT,S.E (R AND B) KPT-04/2023-24,2023_EICCL_92136_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost, EMD, PAN, GSTIN and other documents.",14-Aug-2023 11:00 AM,31-Aug-2023 12:00 PM,14-Aug-2023 11:00 AM,29-Aug-2023 05:00 PM,NA ,NA ,14-Aug-2023 11:00 AM,29-Aug-2023 05:00 PM,Superintending Engineer,"Office of the S.E, R and B Division, Koraput","Supply, Installation, Testing and Commissioning of 125 KVA D.G Set for ICU and ICCU in 1st Floor of SLN MCH, Koraput.",Building Works,Please refer Tender documents. ,NA ,"11,03,814",Electrical Works,Buildings ,Tender,90.0,30.0,Koraput,764020.0,NA ,NA ,NA ,"Office of the S.E R and B Division, Koraput",No ,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2208107,INDIA ELECTRICAL HOUSE,20-Aug-2023 02:34 PM,Rejected-AOC,Not accepted through the lottery system,23-Nov-2023 04:59 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2223697,MAHAVIR SUPERPOWER COMPNAY,29-Aug-2023 04:26 PM,Rejected-Finance,Disqualified in financial evaluation,23-Nov-2023 04:40 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2223457,RM ENTERPRISES,29-Aug-2023 02:34 PM,Accepted-AOC,Selected through a transparent lottery system among 03 nos. of bidders,23-Nov-2023 04:59 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
