Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Goutam Chandra Das,01-Sep-2023 02:22 PM,01-Sep-2023 04:00 PM,techsummary_450075.pdf (195.55 KB),1.0,2218916.0,SANDIP KUMAR BISWAL,INR,"5,092,304",Municipal Bodies||Bhubaneswar Municipal Corporation,2023_ORULB_92687_3,BMC-EE-DD-17/2023-24 Dt. 17.08.23,Construction of concrete drain from Bhimatangi Phase-II lane 12 to Behera Sahi in ward no 61,1,2218306,BHABANI SANKAR MALLIA,27-Aug-2023 08:14 PM,Rejected-Finance,Other than 1st lottery winner,14-Nov-2023 11:39 AM,Technical,4 bids opened successfully.,Goutam Chandra Das,29-Aug-2023 12:24 PM,,Finance,3 bids opened successfully.,Adhikari Mrutyunjaya Dash,01-Sep-2023 04:30 PM,finance_450075.pdf,BOQ Comparative Chart,14-Nov-2023,"INR 5,092,304",180.0,Goutam Chandra Das,14-Nov-2023 11:44 AM,WO-362.23.pdf (324.00 KB),Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Goutam Chandra Das,14-Nov-2023 11:39 AM,finsummary_450075.pdf (109.21 KB),AOC,Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-DD-17/2023-24 Dt. 17.08.23,2023_ORULB_92687_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,19-Aug-2023 10:30 AM,29-Aug-2023 11:00 AM,19-Aug-2023 10:30 AM,28-Aug-2023 05:00 PM,NA ,NA ,19-Aug-2023 10:30 AM,28-Aug-2023 05:00 PM,01-Sep-2023 04:00 PM,"50,765",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,Scanned copy of all document,"Superintending engineer, Drainage division","Superintending engineer, Drainage division,BMC",Construction of concrete drain from Bhimatangi Phase-II lane 12 to Behera Sahi in ward no 61,Construction of concrete drain from Bhimatangi Phase-II lane 12 to Behera Sahi in ward no 61,Please refer Tender documents. ,NA ,"50,76,476",Civil Works - Others,NA ,Tender,120.0,180.0,Bmc Area limit,751007.0,NA ,NA ,NA ,Superintending engineer chamber,No ,No,AOC
,,,,,,,,,,,,,,,,2,2218693,M/S OMM SAI ASSOCIATES,26-Aug-2023 03:44 PM,Rejected-Finance,Other than 1st lottery winner,14-Nov-2023 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,2219962,Rohini Nandan Behera,27-Aug-2023 08:03 PM,Rejected-Technical,Technically not qualified,01-Sep-2023 02:22 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,2218916,SANDIP KUMAR BISWAL,28-Aug-2023 04:47 AM,Accepted-AOC,1st lottery winner,14-Nov-2023 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
