Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
IMPROVEMENT OF ROAD IN OLIC COLONY IN WARD NO 15,ROAD,Please refer Tender documents. ,NA ,"6,08,548",Civil Works - Others,NA ,Tender,90.0,120.0,GUNUPUR,765022.0,NA ,NA ,NA ,GUNUPUR,No ,No,06-Jul-2023 10:00 AM,20-Jul-2023 11:00 AM,06-Jul-2023 10:00 AM,19-Jul-2023 05:00 PM,06-Jul-2023 10:00 AM ,19-Jul-2023 05:00 PM ,06-Jul-2023 10:00 AM,19-Jul-2023 05:00 PM,"6,085",Yes,percentage,1.0%,Nil,Nil,"4,000",0.0,Nil,Nil,No,Municipal Bodies||Gunupur Municipal Council,GUN-MUN-58/2023-24,2023_ORULB_90286_46,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.xls,BILL OF QUANTITY,EXECUTIVE OFFICER GUNUPUR MUNICIPALITY,EXECUTIVE OFFICER GUNUPUR MUNICIPALITY,AOC,Chairperson,Internal,"CHAIRPERSON, EXECUTIVE OFFICER, ASST. ENGINEER , ASST. COLLECTOR, PROGRAME MANAGER",SATYASAMPARNA ROUT,28-Sep-2023 01:51 PM,finsummary_442736.pdf (258.84 KB),Municipal Bodies||Gunupur Municipal Council,2023_ORULB_90286_46,GUN-MUN-58/2023-24,IMPROVEMENT OF ROAD IN OLIC COLONY IN WARD NO 15,1.0,2179683.0,GANESH BAURI,INR,"515,718",Finance,OPENED,SATYASAMPARNA ROUT,26-Jul-2023 05:53 PM,finance_442736.pdf,BOQ Comparative Chart,1,2180411,BALAJI PANIGRAHI,18-Jul-2023 09:29 PM,Not Admitted-Fee/PreQual/Technical/Finance,Others-EMD NOT DEPOSITED,26-Jul-2023 05:53 PM,14-Nov-2023,"INR 515,718.773",120.0,SATYASAMPARNA ROUT,14-Nov-2023 01:32 PM,46a.pdf (2128.00 KB),IMPROVEMENT OF ROAD IN OLIC COLONY IN WARD NO 15,Chairperson,Internal,"CHAIRPERSON, EXECUTIVE OFFICER, ASST. ENGINEER , ASST. COLLECTOR, PROGRAME MANAGER",SATYASAMPARNA ROUT,28-Sep-2023 01:47 PM,techsummary_442736.pdf (258.84 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,"LICENSE, PAN, GSTIN, AFFIDEVIT AND NO RALATION CERTIFICATE AND AS PER DTCN",,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2179683,GANESH BAURI,18-Jul-2023 11:16 AM,Accepted-AOC,L1 IN LOTTERY PROCESS,14-Nov-2023 01:33 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2177901,Goura Chandra Panigrahi,16-Jul-2023 04:25 PM,Rejected-Finance,LOST IN LOTTERY PROCESS,28-Sep-2023 01:51 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2180642,K RAMA KRISHNA,19-Jul-2023 10:41 AM,Rejected-Finance,LOST IN LOTTERY PROCESS,28-Sep-2023 01:51 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2181366,Sujit Kumar Satapathy,19-Jul-2023 04:44 PM,Rejected-Finance,LOST IN LOTTERY PROCESS,28-Sep-2023 01:51 PM,,,,,,,,,,,,,,AOC
