Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"Construction of Art/Craft/ Culture Room of Palliparava Bidyayana at Janaka, Badabalikuda GP",School building construction,Refer DTCN ,NA ,"9,43,822",Civil Works - Buildings,NA ,Tender,90.0,90.0,"JANAKA, BADABALIKUDA",755005.0,NA ,NA ,NA ,Panchayat Samiti Office Barchana,No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,"4,000",Nil,Nil,No,25-Oct-2023 09:00 AM,06-Nov-2023 11:30 AM,25-Oct-2023 11:00 AM,04-Nov-2023 05:00 PM,25-Oct-2023 11:00 AM ,03-Nov-2023 01:00 PM ,25-Oct-2023 11:00 AM,04-Nov-2023 05:00 PM,"10,000",Yes,fixed,,Nil,Nil,BDO Barchana,Panchayat Samiti Office Barchana,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||BADCHANA Block,Tenderonline02 BAD/2023-24/6548/16.10.2023,2023_PRBCN_95981_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,1.0,2306362.0,ALOK KUMAR MOHAPATRA,INR,"943,822",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||BADCHANA Block,2023_PRBCN_95981_4,Tenderonline02 BAD/2023-24/6548/16.10.2023,"Construction of Art/Craft/ Culture Room of Palliparava Bidyayana at Janaka, Badabalikuda GP",BDO BARCHANA,Internal,"BDO, AO, AEE, SO,CP,JE BARCHANA BLOCK",Parthasarathi Panda,23-Nov-2023 07:03 PM,techsummary_469334.pdf (126.95 KB),23-Nov-2023,"INR 943,822",90.0,Rabindra Kumar Pradhan,23-Nov-2023 07:56 PM,AOC_PALLI_ART.pdf (83.00 KB),BDO BARCHANA,Internal,"BDO, AO, AEE, SO,CP,JE BARCHANA BLOCK",Parthasarathi Panda,23-Nov-2023 07:30 PM,finsummary_469334.pdf (153.15 KB),Finance,2 bidders are admitted,Parthasarathi Panda,06-Nov-2023 12:18 PM,,BOQ Comparative Chart,1.0,2306362.0,ALOK KUMAR MOHAPATRA,04-Nov-2023 03:54 PM,Accepted-AOC,L1 and technically satisfied,23-Nov-2023 07:57 PM,AOC
,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2306436.0,JITENDRA KISHOR SWAIN,04-Nov-2023 04:05 PM,Rejected-AOC,not the lowest bidder,23-Nov-2023 07:57 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
