Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"Project Administrator, ITDA, Baripada","Murgabadi, Baripada","6,000",0.0,Nil,Nil,No,ST and SC Development Deptt||ITDA Baripada,ITDABPD-03/2023-24,2023_STSCD_94536_16,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"License / PAN / GST / Affidavit / Online Payment Confirmation Slip / Etc.,",18-Sep-2023 10:00 AM,12-Oct-2023 11:00 AM,18-Sep-2023 10:00 AM,11-Oct-2023 05:30 PM,NA ,NA ,18-Sep-2023 10:00 AM,11-Oct-2023 05:30 PM,1,ICICI BANK,"Repair and Renovation of Boys and girls Hostel at EMRS Building, Shyamsundarpur under Bangriposi Block","Repair and Renovation of Boys and girls Hostel at EMRS Building, Shyamsundarpur under Bangriposi Block",B ,NA ,,Civil Works - Others,NA ,Tender,90.0,120.0,BARIPADA,757002.0,NA ,NA ,NA ,"ITDA, BARIPADA",No ,No,"43,500",Yes,fixed,,Nil,Nil,AOC,"Collector and District Magistrate, Mayurbhanj",Internal,"PA, ITDA, Baripada / AEO (Tech, ZP, Mayurbhanj / AEE, ITDA, Baripada / AEs, ITDA, Baripda",LAMBODAR MAJHI,24-Nov-2023 12:47 PM,finsummary_462677.pdf,ST and SC Development Deptt||ITDA Baripada,2023_STSCD_94536_16,ITDABPD-03/2023-24,"Repair and Renovation of Boys and girls Hostel at EMRS Building, Shyamsundarpur under Bangriposi Block",Finance,Subject to verification of Original Documents,LAMBODAR MAJHI,24-Nov-2023 12:37 PM,,24-Nov-2023,"INR 3,693,019.16",120.0,LAMBODAR MAJHI,24-Nov-2023 12:51 PM,TenderProceeding_03.pdf,Accepted and Selected through transparent lottery system,"Collector and District Magistrate, Mayurbhanj",Internal,"PA, ITDA, Baripada / AEO (Tech, ZP, Mayurbhanj / AEE, ITDA, Baripada / AEs, ITDA, Baripda",LAMBODAR MAJHI,24-Nov-2023 12:42 PM,techsummary_462677.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
