Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
NIBEDITA BEHERA,Internal,"EO,ME,JE",Samir Ranjan Dash,22-Nov-2023 01:13 PM,techsummary_453578.pdf (10278.84 KB),22-Nov-2023,"INR 788,448",30.0,Samir Ranjan Dash,22-Nov-2023 04:34 PM,86.pdf (250.00 KB),OK,1,2224952,MADHUSUDAN PATRA(SC),30-Aug-2023 02:18 PM,Accepted-AOC,OK,22-Nov-2023 04:34 PM,1,2224952,MADHUSUDAN PATRA(SC),INR,"788,448",Finance,ok,Manas Kumar Dandapat,04-Sep-2023 11:28 AM,finance_453578.pdf,BOQ Comparative Chart,NIBEDITA BEHERA,Internal,"EO,ME,JE",Samir Ranjan Dash,22-Nov-2023 01:52 PM,finsummary_453578.pdf (10278.84 KB),Municipal Bodies||Basudevpur Municipality,2023_ORULB_93068_86,BSPM-01-2023-24,Construction of paver road from Niranjan parida house towards Gagan parida house ward 14,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,EO,Basudevpur Municipality,1,ICICI BANK,Construction of paver road from Niranjan parida house towards Gagan parida house ward 14,Construction of paver road from Niranjan parida house towards Gagan parida house ward 14,Please refer Tender documents. ,NA ,"6,61,560",Civil Works - Roads,NA ,Tender,90.0,30.0,Basudevpur Municipality,756125.0,NA ,NA ,NA ,Basudevpur Municipality,No ,No,25-Aug-2023 04:30 PM,01-Sep-2023 11:00 AM,25-Aug-2023 04:30 PM,31-Aug-2023 05:00 PM,NA ,NA ,25-Aug-2023 04:30 PM,31-Aug-2023 05:00 PM,"6,616",Yes,fixed,,Nil,Nil,"4,000",0.0,Nil,Nil,No,Municipal Bodies||Basudevpur Municipality,BSPM-01-2023-24,2023_ORULB_93068_86,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,2,2225056,Prashanta Jena,30-Aug-2023 03:20 PM,Accepted-AOC,OK,22-Nov-2023 04:34 PM,2,2225056,Prashanta Jena,INR,"827,870",,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
