EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"6,600",Yes,fixed,,Nil,Nil,18-May-2023 04:00 PM,30-May-2023 11:00 AM,18-May-2023 04:00 PM,29-May-2023 05:00 PM,NA ,NA ,18-May-2023 04:00 PM,29-May-2023 05:00 PM,"Executive Officer, Talcher Municipality","At - Municipal Office, P.O. Talcher Town, Dist,Angul","4,000",0.0,Nil,Nil,No,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Cost of TP, EMD, Contractor License, GSTIN, PAN, Affidavit and other documents as per DTCN",Municipal Bodies||Talcher Municipal Council,TCRM-02/2023-24,2023_ORULB_89097_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Const. of CC drain from Rabi Pani house to Pramod Mohanty house at Champaposhi in W.No.9,Const. of CC drain from Rabi Pani house to Pramod Mohanty house at Champaposhi in W.No.9,Please refer Tender documents. ,NA ,"6,60,000",Civil Works - Others,NA ,Tender,90.0,30.0,Talcher Municipality Office,759107.0,NA ,NA ,NA ,"Municipality Office, Talcher",No ,No,AOC,1.0,2150063.0,SRI CHAGALA BEHERA,INR,"653,400",Municipal Bodies||Talcher Municipal Council,2023_ORULB_89097_4,TCRM-02/2023-24,Const. of CC drain from Rabi Pani house to Pramod Mohanty house at Champaposhi in W.No.9,Sri Pabitra Bhutia,Internal,,BALAYA DEHURY,06-Jun-2023 12:45 PM,techsummary_438252.pdf (214.55 KB),23-Nov-2023,"INR 653,400",45.0,BALAYA DEHURY,23-Nov-2023 06:54 PM,worabipani4.pdf (433.00 KB),Sri Pabitra Bhutia,Internal,,BALAYA DEHURY,23-Nov-2023 06:52 PM,finsummary_438252.pdf (214.55 KB),Finance,both are admitted,BALAYA DEHURY,03-Jun-2023 11:28 AM,,BOQ Comparative Chart,1,2150378,ASWINI SINGH,29-May-2023 03:36 PM,Rejected-AOC,Unsuccessful,23-Nov-2023 06:55 PM,AOC
,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2150063,SRI CHAGALA BEHERA,29-May-2023 01:27 PM,Accepted-AOC,Successful,23-Nov-2023 06:55 PM,AOC
