Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
25-Aug-2023 05:55 PM,05-Sep-2023 12:00 PM,25-Aug-2023 05:55 PM,05-Sep-2023 11:00 AM,25-Aug-2023 05:55 PM ,02-Sep-2023 05:00 PM ,25-Aug-2023 05:55 PM,05-Sep-2023 11:00 AM,EXECUTIVE OFFICER PATTAMUNDAI MUNICIPALITY,PATTAMUNDAI,Construction of Paver Block Road from Hagura Dash House to Harijan Sahi Tubewell In Ward No - 09. (Part - 5),Construction of Paver Block Road from Hagura Dash House to Harijan Sahi Tubewell In Ward No - 09. (Part - 5),Please refer Tender documents. ,NA ,"15,84,746",Civil Works - Others,NA ,Tender,90.0,60.0,PATTAMUNDAI,754215.0,NA ,NA ,NA ,Pattamundai Municipality,No ,No,Municipal Bodies||Pattamundai Municipality,PM_03/2023-24,2023_ORULB_92942_54,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,Technical Document as per DTCN,"6,000",0.0,Nil,Nil,No,"15,847",Yes,percentage,1.0%,Nil,Nil,AOC,Municipal Bodies||Pattamundai Municipality,2023_ORULB_92942_54,PM_03/2023-24,Construction of Paver Block Road from Hagura Dash House to Harijan Sahi Tubewell In Ward No - 09. (Part - 5),HEMANT KUMAR SAHOO CP,Internal,,Ajit Narayanprasad Giri,15-Nov-2023 12:47 PM,finsummary_453963.pdf (60.26 KB),Finance,OK,Ajit Narayanprasad Giri,07-Sep-2023 01:56 PM,,BOQ Comparative Chart,1.0,2228745.0,CHITTARANJAN SETHI (S.C),INR,"1,584,749.43",15-Nov-2023,"INR 1,870,000",60.0,Ajit Narayanprasad Giri,15-Nov-2023 12:48 PM,AOC.pdf (86.00 KB),1,2228745,CHITTARANJAN SETHI (S.C),01-Sep-2023 07:40 PM,Accepted-AOC,The Bidder Quoted Schedule Rate,15-Nov-2023 12:49 PM,HEMANT KUMAR SAHOO CP,Internal,,Ajit Narayanprasad Giri,15-Nov-2023 12:45 PM,techsummary_453963.pdf (59.53 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2229780,JAYANTI SAHOO,02-Sep-2023 08:32 AM,Rejected-AOC,The Bidder Quoted Excess Rate,15-Nov-2023 12:49 PM,,,,,,,AOC
