EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"5,196",Yes,percentage,1.0%,Nil,Nil,Municipal Bodies||Boudhgarh NAC,NACBDH/08-2023-24,2023_ORULB_92928_37,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,1,ICICI BANK,Construction of Paver Block Road at Rajanpali Amin Pada from Mana Naik house to Sanjeeb Naik house in Ward No-11,Paver Block,Please refer Tender documents. ,NA ,"5,19,610",Civil Works - Roads,NA ,Tender,30.0,30.0,BOUDH,762014.0,NA ,NA ,NA ,NAC OFFICE,No ,No,"EXECUTIVE OFFICER,BOUDHGARH NAC","EXECUTIVE OFFICER,BOUDHGARH NAC",25-Aug-2023 10:00 AM,04-Sep-2023 11:00 AM,25-Aug-2023 10:00 AM,01-Sep-2023 05:00 PM,NA ,NA ,25-Aug-2023 10:00 AM,01-Sep-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,TENDER NOTICE,AOC,1,2224828,MANOJ KUMAR SETHI,30-Aug-2023 01:23 PM,Rejected-AOC,As per lottery,09-Nov-2023 02:11 PM,09-Nov-2023,"INR 441,720",30.0,Pabitra Mohan Pradhan,09-Nov-2023 02:11 PM,wo.pdf (259.00 KB),As per lottery,Chairperson,Internal,"EO,ME,JE,Accountant",Pabitra Mohan Pradhan,09-Nov-2023 02:07 PM,techsummary_452407.pdf (259.31 KB),Chairperson,Internal,"EO,ME,JE,Accountant",Pabitra Mohan Pradhan,09-Nov-2023 02:10 PM,finsummary_452407.pdf (259.31 KB),Municipal Bodies||Boudhgarh NAC,2023_ORULB_92928_37,NACBDH/08-2023-24,Construction of Paver Block Road at Rajanpali Amin Pada from Mana Naik house to Sanjeeb Naik house in Ward No-11,1.0,2229325.0,Sumanta Kumar Pradhan,INR,"441,720",Finance,ALL TWO BID ARE ADMITTED,Manoranjan Panda,06-Sep-2023 10:03 AM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,2,2229325,Sumanta Kumar Pradhan,01-Sep-2023 03:16 PM,Accepted-AOC,AS per lottery,09-Nov-2023 02:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
