Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"Executive Officer, Talcher Municipality","At - Municipal Office, P.O. Talcher Town, Dist,Angul","4,000",0.0,Nil,Nil,No,1,ICICI BANK,"9,970",Yes,fixed,,Nil,Nil,Municipal Bodies||Talcher Municipal Council,TCRM-02/2023-24,2023_ORULB_89097_13,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,18-May-2023 04:00 PM,30-May-2023 11:00 AM,18-May-2023 04:00 PM,29-May-2023 05:00 PM,NA ,NA ,18-May-2023 04:00 PM,29-May-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Cost of TP, EMD, Contractor License, GSTIN, PAN, Affidavit and other documents as per DTCN",Renovation of CC road from Kamana Mandir to Samal Sir house in W.No.16,Renovation of CC road from Kamana Mandir to Samal Sir house in W.No.16,Please refer Tender documents. ,NA ,"9,97,000",Civil Works - Others,NA ,Tender,90.0,60.0,Talcher Municipality Office,759107.0,NA ,NA ,NA ,"Municipality Office, Talcher",No ,No,AOC,23-Nov-2023,"INR 987,030",60.0,BALAYA DEHURY,23-Nov-2023 06:22 PM,wosamalsir13.pdf (428.00 KB),1,2150307,ASWINI SINGH,29-May-2023 03:46 PM,Rejected-AOC,Unsuccessful,23-Nov-2023 06:23 PM,Sri Pabitra Bhutia,Internal,,BALAYA DEHURY,19-Jul-2023 12:00 PM,techsummary_438316.pdf (214.55 KB),Sri Pabitra Bhutia,Internal,,BALAYA DEHURY,23-Nov-2023 06:16 PM,finsummary_438316.pdf (428.46 KB),Municipal Bodies||Talcher Municipal Council,2023_ORULB_89097_13,TCRM-02/2023-24,Renovation of CC road from Kamana Mandir to Samal Sir house in W.No.16,1.0,2149988.0,SRI CHAGALA BEHERA,INR,"987,030",Finance,2 nos. bidders are admitted,BALAYA DEHURY,06-Jun-2023 11:34 AM,,BOQ Comparative Chart,AOC
,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,2149988,SRI CHAGALA BEHERA,29-May-2023 01:39 PM,Accepted-AOC,Successful,23-Nov-2023 06:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
