EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"30,81,000",No,fixed,,Nil,Nil,"11,800",Nil,Nil,No,ODISHA CONSTRUCTION CORPORATION LTD||CIVIL,E-procurement Notice No.27/OCCL/2023-24(on-line),2023_OCCL_92100_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"GST,PAN,EPF registration certificate,Valid OCC Ltd enlistment certificate etc.",1.0,ICICI BANK,Bid identification No. OCCL-TSP/11/2023-24,Improvement and black topping of canal service road of Jeypore Main canal from RD 49.50 km to 58.835 km and off-taking Distributaries under UKI division Borigumma.,Please refer Tender documents. ,NA ,"30,81,66,033",Civil Works - Others,NA ,Tender,90.0,365.0,"Jeypore, Koraput district, Odisha",764001.0,CONFERENCE HALL OF OCC LTD. ,"ODISHA CONSTRUCTION CORPORATION Ltd.,UNIT - VIII, GOPABANDHUNAGAR,BBSR-751012 ",18-Aug-2023 11:30 AM ,HEAD OFFICE OCCL,No ,No,09-Aug-2026 04:55 PM,24-Aug-2023 12:00 PM,09-Aug-2023 03:30 PM,23-Aug-2023 05:30 PM,09-Aug-2023 03:30 PM ,17-Aug-2023 03:30 PM ,09-Aug-2023 03:30 PM,23-Aug-2023 05:30 PM,27-Sep-2023 11:30 AM,MANAGING DIRECTOR OF OCC LTD.,"ODISHA CONSTRUCTION CORPORATION Ltd.,UNIT - VIII, GOPABANDHUNAGAR,BBSR-751012",AOC,1.0,2212292.0,Gurumaharaj Engicon Private Limited,23-Aug-2023 04:53 PM,Accepted-AOC,L-1 BIDDER ON TRANSPARENT LOTTERY.,02-Nov-2023 12:19 PM,MANAGING DIRECTOR OF OCC LTD.,Internal,,AMULYA KUMAR DAS,26-Sep-2023 05:42 PM,27-Sep-2023 11:30 AM,techsummary_447230.pdf (1364.15 KB),1.0,2212292.0,Gurumaharaj Engicon Private Limited,INR,"277,380,246",Finance,Opened Successfully.,AMULYA KUMAR DAS,27-Sep-2023 12:36 PM,,BOQ Comparative Chart,02-Nov-2023,"INR 308,166,033",365.0,AMULYA KUMAR DAS,02-Nov-2023 12:18 PM,TSP_11.pdf (683.00 KB),AOC,MANAGING DIRECTOR OF OCC LTD.,Internal,,AMULYA KUMAR DAS,02-Nov-2023 12:14 PM,finsummary_447230.pdf (682.82 KB),Technical,Opened Successfully.,AMULYA KUMAR DAS,24-Aug-2023 12:09 PM,,ODISHA CONSTRUCTION CORPORATION LTD||CIVIL,2023_OCCL_92100_1,E-procurement Notice No.27/OCCL/2023-24(on-line),Bid identification No. OCCL-TSP/11/2023-24,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN.,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,2213042.0,VISVASRK INFRASTRUCTURE PRIVATE LIMITED,23-Aug-2023 02:43 PM,Rejected-Finance,L-2 BIDDER ON TRANSPARENT LOTTERY.,02-Nov-2023 12:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
