Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
28-Mar-2023 10:00 AM,13-Apr-2023 11:00 AM,28-Mar-2023 10:00 AM,12-Apr-2023 05:00 PM,NA ,NA ,28-Mar-2023 10:00 AM,12-Apr-2023 05:00 PM,Construction of Paver Road From Laxmi Narayan Temple to Laxmidhar Boitai house in ward no10,Construction of Paver Road From Laxmi Narayan Temple to Laxmidhar Boitai house in ward no10,Please refer Tender documents. ,NA ,"2,12,305",Civil Works - Roads,NA ,Tender,45.0,90.0,vyasanagar municipality,755019.0,NA ,NA ,NA ,executive office chamber vyasanagar municipality,No ,No,"2,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"2,125",No,fixed,,Nil,Nil,Municipal Bodies||Vyasanagar Municipality,VNM/05/2022-23,2023_ORULB_87271_41,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,document as per DTCN,executive officer,Executive Office chamber Vyasanagar Municipality,AOC,23-Nov-2023,"INR 424,397",90.0,Tarun Kumar Mohapatra,23-Nov-2023 09:15 PM,oldtender.pdf (2530.00 KB),total boq value,1.0,2112623.0,Debee Prasad Samal,11-Apr-2023 10:36 PM,Accepted-AOC,accepted,23-Nov-2023 09:16 PM,EO,Internal,je me,Tarun Kumar Mohapatra,23-Nov-2023 09:08 PM,techsummary_432382.pdf (2530.09 KB),EO,Internal,ME JE,Tarun Kumar Mohapatra,23-Nov-2023 09:14 PM,finsummary_432382.pdf (2530.09 KB),Municipal Bodies||Vyasanagar Municipality,2023_ORULB_87271_41,VNM/05/2022-23,Construction of Paver Road From Laxmi Narayan Temple to Laxmidhar Boitai house in ward no10,1.0,2112623.0,Debee Prasad Samal,INR,"212,092.313",Finance,tender opened,Bikram Kumar Malik,16-Apr-2023 05:02 PM,finance_432382.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,AOC,,,,,,,,2.0,2112845.0,KAILASH CHANDRA ROUT,12-Apr-2023 01:40 PM,Accepted-AOC,Rejected,23-Nov-2023 09:16 PM,,,,,,,,,,,,,,,,,2.0,2112845.0,KAILASH CHANDRA ROUT,INR,"212,304.618",,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,NIT,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
