S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,ICICI BANK,"Establishment mission Shakti cafe at RGH Hospital selected for up gradation under Ama Hospital initiative at RGH, Rourkela for the year 2023-24","Establishment mission Shakti cafe at RGH Hospital selected for up gradation under Ama Hospital initiative at RGH, Rourkela for the year 2023-24",Please refer tender document ,NA ,"33,71,700",Civil Works - Buildings,NA ,Tender,90.0,60.0,Rourkela,769012.0,NA ,NA ,NA ,Office of Superintending Engineer Rourkela R and B,No ,No,"6,000",0.0,Nil,Nil,No,"33,800",Yes,fixed,,Nil,Nil,04-Aug-2023 10:00 AM,14-Aug-2023 11:00 AM,04-Aug-2023 10:00 AM,11-Aug-2023 05:00 PM,04-Aug-2023 10:00 AM ,08-Aug-2023 05:00 PM ,04-Aug-2023 10:00 AM,11-Aug-2023 05:00 PM,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-ROURKELA,Bid Id 32 of 2023-24,2023_EICCL_91688_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration certificate, Registration in CDMS, PAN Card, GSTIN Certificate, Affidavit etc",Superintending Engineer Rourkela R and B,Superintending Engineer Rourkela R and B division,AOC,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-ROURKELA,2023_EICCL_91688_1,Bid Id 32 of 2023-24,"Establishment mission Shakti cafe at RGH Hospital selected for up gradation under Ama Hospital initiative at RGH, Rourkela for the year 2023-24",1.0,2197206.0,KALANDI CHARAN SWAIN,INR,"2,865,027",M K Mohananda,Internal,HS Meena DAO Rourkela R and B Division P p parida estimator Rourkela R and B Division,Manoj Kumar Mahananda,21-Nov-2023 02:13 PM,techsummary_446367.pdf (1462.27 KB),21-Nov-2023,"INR 2,865,027",60.0,Manoj Kumar Mahananda,21-Nov-2023 02:23 PM,missionsakti.pdf (1462.00 KB),Stood L1 in Lottery,M K Mohananda,Internal,HS Meena DAO Rourkela R and B Division P p parida estimator Rourkela R and B Division,Manoj Kumar Mahananda,21-Nov-2023 02:20 PM,finsummary_446367.pdf (1462.27 KB),Finance,6 bidder has been participated,Manoj Kumar Mahananda,21-Nov-2023 02:12 PM,finance_446367.pdf,BOQ Comparative Chart,1,2199063,ALOK KUMAR JENA,10-Aug-2023 02:21 PM,Rejected-AOC,Not Qualified in the Lottery,21-Nov-2023 02:24 PM,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Financial instruments such as cost of tender paper, EMD, Affidavit etc",,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2199905,DEEPAK KUMAR ROUT,11-Aug-2023 03:40 PM,Rejected-AOC,Not Qualified in the Lottery,21-Nov-2023 02:24 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Experience Certificate, List of Machinaries,Lease Deeds , MOU with electrical contractor Affidavit e",,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2197206,KALANDI CHARAN SWAIN,08-Aug-2023 01:28 PM,Accepted-AOC,stood 1st lowest in transparent lottery. Agmt drawn and Work order issued,21-Nov-2023 02:24 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"No Relation Certificate, Schedule-E, Schedule-F, Affidavit etc",,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2198664,POLARIS ENTERPRISES,10-Aug-2023 12:22 AM,Rejected-Technical,By tender Commitee,21-Nov-2023 02:13 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2198611,RAKESH PATTANAYAK,09-Aug-2023 09:43 PM,Rejected-AOC,Stood L2 Qualified in the Lottery,21-Nov-2023 02:24 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2199881,SANJAYA KUMAR ROUT,11-Aug-2023 03:06 PM,Rejected-AOC,Not Qualified in the Lottery,21-Nov-2023 02:24 PM,AOC
