Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Municipal Bodies||Gunupur Municipal Council,GUN-MUN-60/2023-24,2023_ORULB_93760_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,CONSTRUCTION OF ROAD FROM THRIOCARECENTRE TO SRI AYAPPA TRADERS IN WARD NO 15,CONSTRUCTION OF ROAD FROM THRIOCARECENTRE TO SRI AYAPPA TRADERS IN WARD NO 15,Please refer Tender documents. ,NA ,"27,19,627",Civil Works - Roads,NA ,Tender,90.0,70.0,GUNUPUR,765022.0,NA ,NA ,NA ,GUNUPUR MUNICIPALITY,No ,No,04-Sep-2023 10:00 AM,18-Sep-2023 11:00 AM,04-Sep-2023 10:00 AM,16-Sep-2023 05:00 PM,NA ,NA ,04-Sep-2023 10:00 AM,16-Sep-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"LICENSE,GSTIN,PAN,AFFIDAVIT,NO RELATION CERTIFICATE AND AS PER DTCN","27,196",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,EXECUTIVE OFFICER GUNUPUR MUNICIPALITY,EXECUTIVE OFFICER GUNUPUR MUNICIPALITY,AOC,1.0,2258454.0,RAMA CHANDRA PANDA,INR,"1,959,284",Municipal Bodies||Gunupur Municipal Council,2023_ORULB_93760_2,GUN-MUN-60/2023-24,CONSTRUCTION OF ROAD FROM THRIOCARECENTRE TO SRI AYAPPA TRADERS IN WARD NO 15,Chairperson Gunupur Municipality,Internal,"CHAIRPERSON,GUNUPUR MUNICIPALITY, EXECUTIVE OFFICER, GUNUPUR MUNICIPALITY, ASST. ENGINEER, GUNUPUR MUNICIPALITY, ASST. COLLECTOR AND OTHER MEMBER",SATYASAMPARNA ROUT,02-Nov-2023 10:37 PM,techsummary_458201.pdf (713.21 KB),"Chariperson,Gunupur Municpality",Internal,"CHAIRPERSON,GUNUPUR MUNICIPALITY, EXECUTIVE OFFICER, GUNUPUR MUNICIPALITY, ASST. ENGINEER, GUNUPUR MUNICIPALITY, ASST. COLLECTOR AND OTHER MEMBER",SATYASAMPARNA ROUT,02-Nov-2023 10:45 PM,finsummary_458201.pdf (211.99 KB),Finance,OPENED,Biswanath Saraka,04-Oct-2023 03:52 PM,finance_458201.pdf,BOQ Comparative Chart,16-Nov-2023,"INR 2,304,768.768",70.0,SATYASAMPARNA ROUT,16-Nov-2023 08:04 PM,2.pdf (2035.00 KB),CONSTRUCTION OF ROAD FROM THRIOCARECENTRE TO SRI AYAPPA TRADERS IN WARD NO 15,1,2259020,Allapa Ganapati Rao,16-Sep-2023 04:31 PM,Rejected-Finance,L2 IN THE LOTTERY PROCESS,02-Nov-2023 10:45 PM,AOC
,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2258611,CHANDRA MOHAN PATANAYAK,16-Sep-2023 01:36 PM,Rejected-Finance,EXCESS QUOTED VALUE,02-Nov-2023 10:45 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2258878,CHINNARI VENKATA KRISHNA RAO,16-Sep-2023 03:15 PM,Rejected-Finance,EXCESS QUOTED VALUE,02-Nov-2023 10:45 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2258120,DILLESWAR JOGI,16-Sep-2023 09:35 AM,Rejected-Finance,EXCESS QUOTED VALUE,02-Nov-2023 10:45 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2258454,RAMA CHANDRA PANDA,16-Sep-2023 12:41 PM,Accepted-AOC,LOWEST QUOTED VALUE,16-Nov-2023 08:05 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2258343,T Umamaheswar Rao,16-Sep-2023 11:58 AM,Rejected-Finance,EXCESS QUOTED VALUE,02-Nov-2023 10:45 PM,AOC
