S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,2174457.0,SUBASH CHANDRA DAS,INR,"251,696",Finance,OK,Ashok Kumar Dalabehera,10-Aug-2023 02:48 PM,finance_441831.pdf,BOQ Comparative Chart,SMT PUNAM PRIYADARSHINEE,Internal,,Dillip Kumar Behera,12-Oct-2023 11:37 AM,finsummary_441831.pdf (255.40 KB),Municipal Bodies||Daspalla NAC,2023_ORULB_89922_34,NAC-Daspalla/ 01/2023-24,Construction of RCC Drain from the House of Janardan Sahoo to the Culvert near the House of Manas Padhy at Mahulia in Ward no. 09 of NAC Daspalla,SMT PUNAM PRIYADARSHINEE,Internal,,Ashok Kumar Dalabehera,10-Aug-2023 02:49 PM,techsummary_441831.pdf (3871.32 KB),01-Nov-2023,"INR 251,696",90.0,Dillip Kumar Behera,04-Nov-2023 01:38 PM,34.pdf (247.00 KB),1,2174445,BIRANCHI NARAYAN PRADHAN,10-Jul-2023 12:24 PM,Rejected-Finance,EXCESS,12-Oct-2023 11:37 AM,AOC,Construction of RCC Drain from the House of Janardan Sahoo to the Culvert near the House of Manas Padhy at Mahulia in Ward no. 09 of NAC Daspalla,Construction of RCC Drain from the House of Janardan Sahoo to the Culvert near the House of Manas Padhy at Mahulia in Ward no. 09 of NAC Daspalla,Please refer Tender documents. ,NA ,"2,97,000",Civil Works - Roads,NA ,Tender,90.0,90.0,DASPALLA,752084.0,NA ,NA ,NA ,NAC OFFICE DASPALLA,No ,No,"2,000",0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,"EXECUTIVE OFFICER,NAC DASPALLA","EXECUTIVE OFFICER,NAC DASPALLA",29-Jun-2023 12:00 PM,13-Jul-2023 11:00 AM,29-Jun-2023 12:00 PM,12-Jul-2023 05:00 PM,NA ,NA ,29-Jun-2023 12:00 PM,12-Jul-2023 05:00 PM,"2,970",Yes,fixed,,Nil,Nil,Municipal Bodies||Daspalla NAC,NAC-Daspalla/ 01/2023-24,2023_ORULB_89922_34,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2174457,SUBASH CHANDRA DAS,10-Jul-2023 11:36 AM,Accepted-AOC,OK,04-Nov-2023 01:38 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,ALL TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2176118,SURYAKANTA MAHAPATRA,12-Jul-2023 11:52 AM,Rejected-Finance,NOT SELECTED IN LOTERY,12-Oct-2023 11:37 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
