S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,ICICI BANK,E E L I Division Koraput,E E L I Division Koraput,"4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Detail Tender Call notice, PAN ,GST, Civil and Electrical Contractors Licence, Labour Licence,Experi","9,125",No,percentage,1.0%,Nil,Nil,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,03/2023-24,2023_OLIC_95251_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,09-Oct-2023 10:00 AM,17-Oct-2023 11:00 AM,09-Oct-2023 10:00 AM,16-Oct-2023 05:00 PM,NA ,NA ,09-Oct-2023 10:00 AM,16-Oct-2023 05:00 PM,Revival of Dangarpaunsi IV L.I.Project under Kundra Block of Koraput District,Revival of Dangarpaunsi IV L.I.Project under Kundra Block of Koraput District,Please refer Tender documents. ,NA ,"9,12,500",Civil Works - Lift Irrigation Schemes,NA ,Tender,270.0,90.0,Koraput,764020.0,NA ,NA ,NA ,L I Division Koraput,No ,No,AOC,Finance,Eight no bidders participated successfully,JUGAL TAKRI,10-Nov-2023 11:50 AM,finance_465945.pdf,BOQ Comparative Chart,1,2288587,CHANDAN NAYAK,15-Oct-2023 09:30 PM,Rejected-AOC,Awarded,10-Nov-2023 12:37 PM,Executive Engineer,Internal,"Executive Engineer, Divisional Accountant, Estimater",JUGAL TAKRI,10-Nov-2023 12:07 PM,techsummary_465945.pdf (45.73 KB),10-Nov-2023,"INR 912,500",90.0,JUGAL TAKRI,10-Nov-2023 12:36 PM,COMPETITION.pdf (46.00 KB),Awarded,1.0,2288537.0,M/S. PADHI ELECTRICALS,INR,"912,500",Executive Engineer,Internal,"Executive Engineer, Divisional Accountant, Estimater",JUGAL TAKRI,10-Nov-2023 12:16 PM,finsummary_465945.pdf (45.73 KB),Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,2023_OLIC_95251_3,03/2023-24,Revival of Dangarpaunsi IV L.I.Project under Kundra Block of Koraput District,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,2288735,DAITARI SIA,16-Oct-2023 12:23 PM,Rejected-AOC,Awarded,10-Nov-2023 12:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,2288481,HEMANT KUMAR NAYAK,15-Oct-2023 10:38 PM,Rejected-AOC,Awarded,10-Nov-2023 12:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2287480,M/S ENGINEERS ENTERPRISES,13-Oct-2023 06:51 PM,Rejected-AOC,Awarded,10-Nov-2023 12:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,2288537,M/S. PADHI ELECTRICALS,15-Oct-2023 09:10 PM,Accepted-AOC,Awarded,10-Nov-2023 12:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,2289062,M/S U.S. QUALITY ENGINEERING WORKS,16-Oct-2023 12:30 PM,Rejected-AOC,Awarded,10-Nov-2023 12:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7,2289795,PRASANTA KUMAR PANIGRAHY,16-Oct-2023 04:50 PM,Rejected-AOC,Awarded,10-Nov-2023 12:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8,2285524,SUBHAM ELECTRICALS,11-Oct-2023 08:36 PM,Rejected-AOC,Awarded,10-Nov-2023 12:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
