Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"11,800",Nil,Nil,No,WATCO Bhubaneswar,WATCO (W)-29(2)/2023-24 Dtd.16.09.2023,2023_WATCO_94486_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,Chief Executive Officer,"The Chief Executive Officer, WATCO Ground Floor, Unnati Bhawan, Satyanagar, Bhubaneswar-751007, Odisha, India (0674) 2391444","2,40,000",Yes,fixed,,Nil,Nil,"Construction of sewer network at Saptasati Nagar, Zone-I, Sewerage Dist-VI, Bhubaneswar","Construction of sewer network at Saptasati Nagar, Zone-I, Sewerage Dist-VI, Bhubaneswar",Please refer Tender documents. ,NA ,"2,39,52,000",Civil Works - Water Works,NA ,Tender,120.0,120.0,"Saptasati Nagar, Zone-I, Bhubaneswar",751017.0,NA ,NA ,NA ,Bhubaneswar,No ,No,22-Sep-2023 11:00 AM,07-Oct-2023 12:30 PM,22-Sep-2023 11:00 AM,06-Oct-2023 05:00 PM,NA ,NA ,22-Sep-2023 11:00 AM,06-Oct-2023 05:00 PM,13-Oct-2023 05:00 PM,1.0,Fee/PreQual/Technical,.pdf,"Copy of PAN, GST, Affidavits as per DTCN",AOC,Finance,Five no financial bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Rajendra Nath Nayak,13-Oct-2023 05:10 PM,,BOQ Comparative Chart,Technical,Six no technical bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Rajendra Nath Nayak,07-Oct-2023 12:40 PM,,1,2280164,DEBAKANTA MALLICK,05-Oct-2023 10:29 PM,Rejected-AOC,Not a lowest bidder,15-Nov-2023 03:23 PM,15-Nov-2023,"INR 21,559,378",120.0,Rajendra Nath Nayak,15-Nov-2023 03:22 PM,AOC.pdf (622.00 KB),Chief Executive Officer,Internal,,Rajendra Nath Nayak,15-Nov-2023 03:21 PM,finsummary_462376.pdf (706.53 KB),Chief Executive Officer,Internal,,Rajendra Nath Nayak,13-Oct-2023 03:57 PM,13-Oct-2023 05:00 PM,techsummary_462376.pdf (1189.28 KB),WATCO Bhubaneswar,2023_WATCO_94486_1,WATCO (W)-29(2)/2023-24 Dtd.16.09.2023,"Construction of sewer network at Saptasati Nagar, Zone-I, Sewerage Dist-VI, Bhubaneswar",1.0,2272927.0,MANORANJAN PRADHAN,INR,"21,559,378",AOC
,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",AOC,,,,,,,,,,,,2,2279643,EUREKA TRADERS BUREAU,06-Oct-2023 11:02 AM,Rejected-AOC,Not a lowest bidder,15-Nov-2023 03:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,AOC,,,,,,,,,,,,3,2279355,GADADHAR NAYAK,06-Oct-2023 01:38 PM,Rejected-AOC,Not a lowest bidder,15-Nov-2023 03:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2279452,JAYAPRAKASH SETHY,05-Oct-2023 09:43 PM,Rejected-Technical,Technically disqualified,13-Oct-2023 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2272927,MANORANJAN PRADHAN,04-Oct-2023 10:50 AM,Accepted-AOC,Lowest bidder,15-Nov-2023 03:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2280673,SURENDRA KUMAR BEURA,06-Oct-2023 01:23 PM,Rejected-AOC,Not a lowest bidder,15-Nov-2023 03:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
