S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,ICICI BANK,"Executive Engineer,Div-I","At Bikash Bhawan, Jagannathlane Badambadi, Dist Cuttack, Pin-753012",Re-construction of C.C. road from Rasananda Mallik house to Dukhi Shyam Mohapatra house at Nua Sahi Bidanasi in Ward No.2.,Re-construction of C.C. road from Rasananda Mallik house to Dukhi Shyam Mohapatra house at Nua Sahi Bidanasi in Ward No.2.,Please refer Tender documents. ,NA ,"5,06,800",Civil Works - Others,NA ,Tender,90.0,60.0,CMC,753012.0,NA ,NA ,NA ,"At Bikash Bhawan, Jagannathlane",No ,No,"5,100",Yes,fixed,,Nil,Nil,28-Jun-2023 03:00 PM,12-Jul-2023 11:00 AM,28-Jun-2023 03:00 PM,07-Jul-2023 05:00 PM,28-Jun-2023 03:00 PM ,07-Jul-2023 05:00 PM ,28-Jun-2023 03:00 PM,07-Jul-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST AND EMD ONLINE,VAT, PAN, EPF REGISTRATION AND GST-IN CERTIFICATE OTHER DOCUMENTS",Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-I_No8/2023-24,2023_ORULB_90046_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,720",0.0,Nil,Nil,No,AOC,Municipal Bodies||Cuttack Municipal Corporation,2023_ORULB_90046_3,MC(CMC)CTC_Div-I_No8/2023-24,Re-construction of C.C. road from Rasananda Mallik house to Dukhi Shyam Mohapatra house at Nua Sahi Bidanasi in Ward No.2.,1.0,2173710.0,SRI SANTOSH KUMAR JENA,INR,"430,814",Executive Engineer,Internal,Asst. Executive Engineer,Nanda Kishor Pal,14-Nov-2023 05:44 PM,techsummary_442121.pdf (400.31 KB),14-Nov-2023,"INR 430,814",60.0,Nanda Kishor Pal,14-Nov-2023 06:05 PM,6097PW.pdf (76.00 KB),Work Order,Executive Engineer,Internal,Asst. Executive Engineer,Nanda Kishor Pal,14-Nov-2023 05:50 PM,finsummary_442121.pdf (400.31 KB),Finance,Three bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified,Nanda Kishor Pal,13-Jul-2023 01:25 PM,finance_442121.pdf,BOQ Comparative Chart,1,2173723,JANAKI BALLAVA BEHERA,07-Jul-2023 01:29 PM,Rejected-AOC,rejected,14-Nov-2023 06:06 PM,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2173710,SRI SANTOSH KUMAR JENA,07-Jul-2023 01:11 PM,Accepted-AOC,accepted,14-Nov-2023 06:06 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2173047,TUSAR KANTI HARICHANDAN,05-Jul-2023 08:40 PM,Rejected-AOC,rejected,14-Nov-2023 06:06 PM,AOC
