Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"4,000",0.0,Nil,Nil,No,Er. Rashmi Ranjan Sahoo,"O/o the S.E. R and B Division, Puri",EIC-CIVIL||SERNB-CIRCLE-KHURDA||EERNB-DIVN-PURI,TCN NO 31 OF 2023-24,2023_EICCL_94026_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,PAN,GSTN,EMD,COST OF TENDER PAPER, AFFIDAVIT, ALL SCHEDULE AND OTHER DOCUMENTS AS PER APPROVED DT",1,ICICI BANK,08-Sep-2023 04:30 PM,16-Sep-2023 11:30 AM,08-Sep-2023 04:30 PM,15-Sep-2023 05:00 PM,NA ,NA ,08-Sep-2023 04:30 PM,15-Sep-2023 05:00 PM,Constructionof Bio Waste Containment Area at Rebenanuagaon CHC under Brahmagiri Block at Rebenanuagaon for the year 2023-24,Constructionof Bio Waste Containment Area at Rebenanuagaon CHC under Brahmagiri Block at Rebenanuagaon for the year 2023-24,Please refer Tender documents. ,NA ,"9,78,702",Civil Works - Buildings,NA ,Tender,90.0,60.0,Puri,752001.0,NA ,NA ,NA ,"O/o the S.E. R and B Division, Puri",No ,No,"9,787",Yes,percentage,1.0%,Nil,Nil,AOC,1,2249684,D S ENTERPRISES PROP. ANUSAYA SASAMAL,13-Sep-2023 11:58 AM,Accepted-AOC,The bidder won the transparency lottery so that the work has been awarded to him,17-Nov-2023 11:48 AM,17-Nov-2023,"INR 831,995",60.0,Smita Pal,17-Nov-2023 11:48 AM,AOC.pdf (391.00 KB),The bidder won the transparency lottery so that the work has been awarded to him,Er. Rashmi Ranjan Sahoo,Internal,Sri Bikram Keshari Pattanaik Smt Smita Pal,Rasmi Ranjan Sahoo,27-Oct-2023 10:57 AM,finsummary_459976.pdf (482.81 KB),Finance,Total 2 Nos bidder are participated in the online tender,Rasmi Ranjan Sahoo,18-Sep-2023 11:30 AM,,BOQ Comparative Chart,Er. Rashmi Ranjan Sahoo,Internal,Sri Bikram Keshari Pattanaik Smt Smita Pal,Rasmi Ranjan Sahoo,27-Oct-2023 10:50 AM,techsummary_459976.pdf (231.32 KB),EIC-CIVIL||SERNB-CIRCLE-KHURDA||EERNB-DIVN-PURI,2023_EICCL_94026_1,TCN NO 31 OF 2023-24,Constructionof Bio Waste Containment Area at Rebenanuagaon CHC under Brahmagiri Block at Rebenanuagaon for the year 2023-24,1.0,2249684.0,D S ENTERPRISES PROP. ANUSAYA SASAMAL,INR,"831,995",AOC
,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2257078,SANJAYA KUMAR JENA,15-Sep-2023 02:53 PM,Rejected-AOC,Rejected,17-Nov-2023 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
