S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
1.0,2281735.0,ANNAPURNA ENGINEERING WORKS,07-Oct-2023 03:24 PM,Rejected-Finance,L2 BIDDER,16-Nov-2023 03:19 PM,"MANAGING DIRECTOR,OCCL",Internal,"DIRECTOR MECHANICAL, GM HO CIVIL , GM HO MECH.,F AND CAO OCCL , FA AND CAO GOVT.",RASHMI REKHA SHARMA,16-Nov-2023 03:04 PM,techsummary_463816.pdf (407.17 KB),Finance,TECHNICAL AND FINANCIAL BID OPENED SUCCESSFULLY.,RASHMI REKHA SHARMA,09-Oct-2023 12:45 PM,,BOQ Comparative Chart,"MANAGING DIRECTOR,OCCL",Internal,"DIRECTOR MECHANICAL ,GM HO CIVIL , GM HO MECH. , F AND CAO OCCL , F AND CAO GOVT.",RASHMI REKHA SHARMA,16-Nov-2023 03:19 PM,finsummary_463816.pdf (486.32 KB),ODISHA CONSTRUCTION CORPORATION LTD||CIVIL,2023_OCCL_94736_1,e-Procurement Notice No. 36/OCCL/2023-24 (on-line),e-Procurement Notice No. 36/OCCL/2023-24 (on-line),1.0,2281718.0,MECHANICO (INDIA),INR,"2,999,936",16-Nov-2023,"INR 2,999,936",120.0,RASHMI REKHA SHARMA,16-Nov-2023 03:27 PM,AOC.pdf (16339.00 KB),GST AS APPLICABLE,AOC,1.0,ICICI BANK,"7,080",Nil,Nil,No,ODISHA CONSTRUCTION CORPORATION LTD||CIVIL,e-Procurement Notice No. 36/OCCL/2023-24 (on-line),2023_OCCL_94736_1,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Online,No,No,No,e-Procurement Notice No. 36/OCCL/2023-24 (on-line),Supply of casting items for 12T and 14T Rope Drum Hoist of Barrage bay and Under-sluice gate of Saptamatruka Barrage Project,Please refer Tender documents. ,NA ,,Miscellaneous Goods,Casting items ,Tender,120.0,120.0,"Central Workshop, OCCL, Bhubaneswar.",751010.0,NA ,NA ,NA ,"Central Workshop, OCCL, Bhubaneswar.",No ,No,"GENERAL MANAGER(MECHANICAL) Central Workshop, OCC","GENERAL MANAGER(MECHANICAL) Central Workshop, OCCl",26-Sep-2023 10:00 AM,09-Oct-2023 11:30 AM,26-Sep-2023 10:00 AM,07-Oct-2023 05:00 PM,26-Sep-2023 10:00 AM ,07-Oct-2023 10:00 AM ,26-Sep-2023 10:00 AM,07-Oct-2023 05:00 PM,"35,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"GST,PAN,VALID MANUFACTURER/TRADER/STOCKIEST/SUPPLIER REGISTRATION CERTIFICATE ETC.",AOC
2.0,2281718.0,MECHANICO (INDIA),07-Oct-2023 01:38 PM,Accepted-AOC,L1 BIDDER,16-Nov-2023 03:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,AS PER DTCN,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
