Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN","COMMISSIONER, SMC, SAMBALPUR","NEW OFFICE BUILDING, SMC,DURGAPALI,SAMBALPUR",Construction of Paver Block Road from Jagannath Choudhury house to Shankar Goudas house via Manoj Kumar Biwals house and Maa Shakti Yubak Sngha behind Maa Shakti Mandir to Mada Bhati at Shaktinagar in Ward No. -11.,Construction of Paver Block Road from Jagannath Choudhury house to Shankar Goudas house via Manoj Kumar Biwals house and Maa Shakti Yubak Sngha behind Maa Shakti Mandir to Mada Bhati at Shaktinagar in Ward No. -11.,Please refer Tender documents. ,NA ,"39,29,437",Civil Works - Others,NA ,Tender,90.0,60.0,SAMBALPUR MUNICIPAL CORPORATION,786006.0,NA ,NA ,NA ,"SAMBALPUR MUNICIPAL CORPORATION, SAMBALPUR",No ,No,Municipal Bodies||Sambalpur Municipal Corporation,12/SMC_SBP/2023-24,2023_ORULB_92557_38,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"39,294",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,18-Aug-2023 12:30 PM,29-Aug-2023 11:00 AM,18-Aug-2023 12:30 PM,28-Aug-2023 05:00 PM,NA ,NA ,18-Aug-2023 12:30 PM,28-Aug-2023 05:00 PM,AOC,Municipal Bodies||Sambalpur Municipal Corporation,2023_ORULB_92557_38,12/SMC_SBP/2023-24,Construction of Paver Block Road from Jagannath Choudhury house to Shankar Goudas house via Manoj Kumar Biwals house and Maa Shakti Yubak Sngha behind Maa Shakti Mandir to Mada Bhati at Shaktinagar in Ward No. -11.,Ananya Das Committee Chairperson / Co-ordinator,Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Vedbhushan .,29-Nov-2023 12:12 PM,finsummary_449616.pdf (1037.87 KB),Finance,ok,Vedbhushan .,12-Sep-2023 01:10 PM,finance_449616.pdf,BOQ Comparative Chart,1.0,2221152.0,DEBASHISH PADHI,INR,"3,929,437.47",1,2220779,BARNALI JOSHI,28-Aug-2023 03:55 PM,Rejected-Technical,unsuccessful,29-Nov-2023 12:11 PM,29-Nov-2023,"INR 3,929,437.47",60.0,Vedbhushan .,29-Nov-2023 12:13 PM,12_38.pdf (1038.00 KB),successful,Ananya Das Committee Chairperson / Co-ordinator,Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Vedbhushan .,29-Nov-2023 12:11 PM,techsummary_449616.pdf (1037.87 KB),AOC
,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2221152,DEBASHISH PADHI,28-Aug-2023 01:19 PM,Accepted-AOC,successful,29-Nov-2023 12:14 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2221686,MARUTI CONSTRUCTIONS,28-Aug-2023 04:04 PM,Rejected-Technical,unsuccessful,29-Nov-2023 12:11 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2221672,RAJAT KUMAR KAR,28-Aug-2023 03:10 PM,Rejected-Technical,unsuccessful,29-Nov-2023 12:11 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2221521,SIDDHARTH SANKAR BEHERA,28-Aug-2023 03:07 PM,Rejected-Technical,unsuccessful,29-Nov-2023 12:11 PM,,,,,,,,,,,,,,AOC
