Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"Const. of Paver road from Uparpada Railway Track to Club Road (A. Katapali) under SMC, Sambalpur, Wno.02","Const. of Paver road from Uparpada Railway Track to Club Road (A. Katapali) under SMC, Sambalpur, Wno.02",Please refer Tender documents. ,NA ,"37,27,141",Civil Works - Others,NA ,Tender,90.0,60.0,SAMBALPUR MUNICIPAL CORPORATION,786006.0,NA ,NA ,NA ,"SAMBALPUR MUNICIPAL CORPORATION, SAMBALPUR",No ,No,"37,271",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,Municipal Bodies||Sambalpur Municipal Corporation,12/SMC_SBP/2023-24,2023_ORULB_92557_16,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,18-Aug-2023 12:30 PM,29-Aug-2023 11:00 AM,18-Aug-2023 12:30 PM,28-Aug-2023 05:00 PM,NA ,NA ,18-Aug-2023 12:30 PM,28-Aug-2023 05:00 PM,1.0,ICICI BANK,"COMMISSIONER, SMC, SAMBALPUR","NEW OFFICE BUILDING, SMC,DURGAPALI,SAMBALPUR",1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN",AOC,Ananya Das Committee Chairperson / Co-ordinator,Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Vedbhushan .,29-Nov-2023 03:42 PM,finsummary_449510.pdf (468.29 KB),Municipal Bodies||Sambalpur Municipal Corporation,2023_ORULB_92557_16,12/SMC_SBP/2023-24,"Const. of Paver road from Uparpada Railway Track to Club Road (A. Katapali) under SMC, Sambalpur, Wno.02",1.0,2219196.0,Jharana Tandia,INR,"3,727,145.6",Finance,ok,Vedbhushan .,02-Sep-2023 11:27 AM,,BOQ Comparative Chart,1,2219727,BIMAL MAHAPATRA,27-Aug-2023 06:16 PM,Rejected-Technical,unsuccessful,29-Nov-2023 03:38 PM,29-Nov-2023,"INR 3,727,145.6",60.0,Vedbhushan .,29-Nov-2023 03:44 PM,12-16.pdf (468.00 KB),successful,Ananya Das Committee Chairperson / Co-ordinator,Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Vedbhushan .,29-Nov-2023 03:38 PM,techsummary_449510.pdf (468.29 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,.xls,Bill of Quantity,AOC,,,,,,,,,,,,,,,,,,,,,,2,2219196,Jharana Tandia,27-Aug-2023 11:03 AM,Accepted-AOC,sucessful,29-Nov-2023 03:45 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2220778,MARUTI CONSTRUCTIONS,28-Aug-2023 12:45 PM,Rejected-Technical,unsuccessful,29-Nov-2023 03:38 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2221944,RAJAT KUMAR KAR,28-Aug-2023 04:13 PM,Rejected-Technical,unsuccessful,29-Nov-2023 03:38 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2220293,SRIKANTA BISWAL,28-Aug-2023 01:26 AM,Rejected-Technical,unsuccessful,29-Nov-2023 03:38 PM,,,,,,,,,,,,,,AOC
